order_date,region,parcel_volume
2024-06-08,SG,463
2022-06-28,PH,547
2023-06-06,VN,329
2022-01-13,TH,211
2024-01-06,PH,582
2024-01-16,VN,284
2024-08-08,MY,596
2024-12-04,PH,757
2024-02-06,TH,336
2024-10-14,MY,632
2022-01-28,ID,575
2024-08-02,MY,621
2023-10-03,PH,507
2023-03-30,VN,273
2024-10-21,SG,478
2023-06-11,PH,544
2022-05-10,ID,1327
2024-08-30,TH,390
2024-08-28,VN,326
2022-08-04,TH,362
2022-01-14,ID,597
2022-05-27,VN,260
2022-04-03,TH,339
2023-03-06,MY,509
2022-06-23,SG,362
2022-09-22,TH,308
2024-05-10,SG,378
2023-12-19,PH,1129
2022-05-29,SG,447
2023-01-10,ID,710
2023-01-30,TH,344
2022-06-07,VN,331
2024-07-28,ID,1068
2024-03-21,VN,272
2022-07-09,TH,376
2024-11-17,MY,612
2022-10-31,PH,459
2023-04-24,VN,311
2022-02-08,VN,388
2022-12-02,PH,604
2023-06-14,ID,903
2023-03-03,PH,418
2022-06-23,MY,543
2024-09-20,PH,509
2022-10-26,MY,623
2023-12-23,PH,1085
2022-01-07,TH,226
2023-12-03,MY,558
2024-02-27,SG,414
2022-12-12,MY,2271
2023-06-04,TH,437
2024-07-11,VN,326
2023-06-08,PH,494
2022-06-27,MY,615
2023-09-09,MY,1907
2024-08-13,ID,1049
2024-02-26,TH,415
2024-05-07,TH,416
2024-08-15,VN,301
2023-07-03,VN,342
2023-02-08,ID,709
2024-09-02,MY,674
2024-02-03,VN,566
2024-05-31,MY,602
2022-06-08,ID,791
2023-08-24,PH,457
2024-06-21,ID,986
2022-12-19,ID,741
2022-06-06,TH,380
2024-04-22,PH,633
2024-01-25,ID,765
2024-02-19,SG,457
2024-11-28,VN,263
2023-12-30,SG,364
2022-11-08,ID,1467
2022-09-18,TH,370
2023-10-24,ID,835
2024-06-12,MY,629
2023-01-13,PH,349
2022-11-03,ID,850
2022-05-24,SG,420
2022-06-14,SG,412
2023-02-19,PH,463
2023-06-01,PH,474
2024-04-11,MY,82
2022-05-20,PH,420
2024-01-20,ID,775
2022-12-17,PH,873
2023-01-21,TH,288
2022-06-20,MY,574
2023-08-17,TH,350
2022-11-15,VN,266
2022-11-04,PH,564
2024-11-04,MY,940
2024-04-01,PH,524
2023-05-30,ID,946
2023-01-23,VN,29
2023-02-14,ID,756
2024-07-06,VN,320
2024-12-04,VN,265
2024-10-15,VN,341
2022-07-24,VN,310
2022-07-27,ID,752
2023-04-04,ID,795
2024-08-16,MY,637
2022-08-27,SG,371
2022-09-08,ID,1116
2022-05-02,VN,353
2022-01-12,MY,415
2022-11-20,VN,268
2023-09-10,MY,658
2023-09-16,PH,507
2023-12-17,ID,887
2023-07-07,ID,904
2022-12-10,MY,791
2022-03-20,SG,358
2024-08-10,SG,446
2024-03-06,VN,272
2024-04-09,MY,1763
2023-09-27,ID,865
2022-11-13,ID,786
2023-11-21,VN,297
2023-03-04,ID,766
2023-04-26,TH,311
2022-04-16,ID,699
2024-04-29,SG,477
2024-08-08,PH,571
2024-12-09,MY,957
2023-09-06,MY,729
2022-03-31,ID,651
2022-02-19,SG,327
2024-09-09,SG,1453
2023-05-26,TH,383
2024-05-03,MY,608
2024-01-27,PH,450
2023-10-19,SG,362
2022-01-02,ID,669
2024-11-15,PH,432
2024-07-24,ID,959
2024-05-28,VN,308
2023-06-13,SG,430
2023-08-15,ID,875
2023-06-20,TH,420
2024-01-15,SG,378
2022-09-14,SG,350
2023-04-26,MY,792
2024-12-30,TH,426
2022-08-02,ID,839
2024-02-18,ID,898
2022-07-28,PH,463
2022-06-17,VN,284
2024-08-05,MY,659
2023-04-18,VN,330
2023-04-17,MY,1374
2022-06-15,ID,765
2022-11-15,TH,320
2022-10-06,PH,413
2023-09-28,TH,309
2024-02-08,VN,654
2024-07-06,MY,678
2022-10-01,ID,740
2023-07-27,PH,516
2024-05-29,PH,562
2024-04-30,TH,448
2023-05-16,PH,528
2023-01-30,ID,765
2023-08-07,ID,936
2024-12-10,VN,503
2023-09-02,VN,308
2024-03-16,VN,276
2023-06-05,ID,970
2023-10-30,MY,597
2024-02-19,MY,594
2023-11-09,PH,916
2022-02-26,PH,388
2022-03-03,SG,283
2024-10-29,SG,713
2023-06-11,ID,938
2024-01-25,SG,339
2022-03-31,TH,299
2023-09-04,PH,599
2023-11-24,ID,748
2024-01-01,VN,137
2022-03-02,TH,313
2022-12-12,PH,2054
2024-11-16,ID,917
2023-08-14,ID,966
2023-06-04,ID,983
2022-04-03,PH,482
2023-01-24,PH,414
2024-10-20,TH,400
2023-05-27,MY,597
2022-11-19,PH,399
2024-03-03,VN,298
2023-12-15,MY,505
2024-03-02,ID,799
2024-03-03,ID,890
2024-10-10,TH,1091
2024-01-30,MY,720
2024-06-03,MY,674
2024-11-07,SG,743
2022-11-07,PH,893
2024-07-22,ID,1055
2023-11-07,PH,961
2024-01-05,TH,384
2023-09-12,VN,328
2024-06-10,PH,584
2024-01-09,PH,445
2024-04-08,PH,574
2024-09-15,ID,1028
2023-11-05,TH,628
2022-06-15,PH,492
2023-05-30,VN,344
2023-05-06,PH,535
2022-01-27,VN,498
2024-06-20,SG,433
2024-08-21,SG,407
2024-10-06,SG,548
2024-06-27,TH,395
2022-01-03,MY,445
2024-12-03,TH,315
2023-10-15,SG,434
2024-06-05,ID,935
2024-10-02,VN,310
2023-12-04,TH,358
2023-05-31,ID,853
2023-08-03,VN,275
2023-03-26,TH,388
2022-12-24,MY,470
2022-09-23,PH,478
2022-11-18,PH,315
2022-10-09,TH,627
2022-11-11,SG,2121
2024-03-13,SG,337
2023-12-13,PH,869
2024-01-18,VN,204
2024-06-25,ID,1031
2022-01-29,ID,623
2022-11-12,SG,342
2022-08-25,SG,368
2024-02-02,ID,765
2023-04-05,PH,462
2023-03-04,TH,310
2022-10-12,ID,742
2023-11-18,ID,818
2023-08-13,VN,333
2022-06-11,SG,421
2024-06-12,TH,373
2022-06-06,VN,311
2022-01-22,ID,692
2023-07-15,SG,426
2024-06-04,ID,978
2024-07-06,ID,1058
2024-11-06,ID,1469
2024-03-29,TH,340
2022-06-19,MY,609
2022-07-15,TH,339
2022-07-18,VN,342
2022-10-05,ID,714
2024-09-15,MY,677
2022-05-30,MY,580
2022-07-10,SG,417
2023-07-26,ID,882
2022-12-06,MY,535
2023-09-07,PH,624
2022-06-01,MY,542
2022-10-25,TH,333
2022-08-27,PH,481
2022-11-19,SG,318
2024-10-04,ID,911
2023-01-22,TH,314
2022-06-09,TH,318
2023-07-08,TH,404
2022-07-23,VN,315
2024-08-26,MY,658
2024-03-05,TH,349
2023-08-18,MY,589
2022-07-02,VN,288
2024-06-08,MY,641
2022-10-22,ID,731
2023-03-28,MY,532
2024-07-05,MY,616
2023-08-12,ID,855
2022-02-11,PH,321
2022-07-31,SG,431
2024-10-30,MY,1114
2023-12-12,PH,2169
2022-09-21,VN,252
2023-03-30,PH,402
2022-08-09,PH,514
2023-06-12,SG,434
2022-05-18,TH,304
2024-07-30,VN,348
2023-05-20,VN,338
2023-07-11,ID,895
2023-02-16,TH,279
2022-10-05,SG,346
2023-03-27,PH,496
2024-09-25,PH,489
2024-10-15,TH,387
2023-09-13,MY,566
2023-02-17,SG,303
2024-10-26,TH,418
2023-09-01,MY,555
2024-11-09,MY,1255
2024-11-13,SG,379
2022-07-11,SG,455
2024-10-20,PH,551
2022-07-09,MY,559
2022-04-17,VN,299
2023-01-19,VN,706
2023-10-05,PH,425
2023-08-01,TH,405
2023-05-11,MY,544
2022-11-27,VN,272
2024-12-02,MY,618
2022-07-24,SG,413
2022-11-14,ID,772
2023-02-15,VN,231
2024-07-08,SG,454
2022-06-26,VN,353
2024-01-19,PH,399
2024-03-06,ID,799
2024-04-08,SG,442
2023-09-08,MY,940
2022-04-10,PH,500
2022-02-06,ID,737
2022-06-15,TH,380
2024-07-02,ID,1084
2023-11-16,PH,413
2024-04-25,PH,497
2024-09-01,ID,1059
2024-09-10,ID,936
2022-12-25,VN,279
2022-11-19,MY,503
2023-04-10,MY,876
2024-04-27,PH,565
2024-04-25,TH,388
2024-09-04,PH,612
2022-09-17,MY,493
2024-01-21,VN,267
2024-09-14,ID,978
2023-05-06,SG,413
2023-06-29,MY,588
2022-07-14,MY,550
2023-01-29,PH,465
2022-10-12,MY,488
2024-04-17,MY,946
2022-10-19,TH,290
2022-02-12,VN,372
2024-08-26,SG,433
2024-07-23,MY,686
2024-06-11,ID,967
2023-05-08,TH,422
2024-02-21,PH,496
2024-08-25,PH,632
2022-01-03,ID,707
2024-10-10,MY,2254
2024-04-29,ID,1003
2023-06-30,SG,406
2022-10-02,SG,368
2024-03-29,MY,753
2023-05-16,MY,636
2024-03-28,MY,676
2023-12-09,VN,396
2023-06-29,SG,401
2023-12-28,ID,755
2022-02-23,ID,629
2023-12-02,MY,496
2023-07-12,PH,488
2022-12-28,SG,354
2023-09-01,SG,391
2024-07-25,ID,945
2024-10-24,TH,351
2024-04-04,ID,1843
2024-10-30,PH,505
2022-04-24,PH,503
2022-10-21,MY,658
2022-10-04,PH,449
2024-06-03,ID,1078
2023-04-29,TH,383
2024-02-12,MY,120
2022-01-11,ID,617
2022-05-08,PH,465
2023-01-03,MY,536
2024-03-17,ID,979
2024-08-23,TH,380
2024-02-11,TH,342
2024-02-20,PH,526
2024-10-09,MY,1009
2022-03-02,VN,218
2024-11-02,VN,405
2022-02-12,SG,324
2024-08-21,ID,960
2022-04-21,TH,301
2023-03-17,SG,334
2023-12-06,ID,799
2023-03-08,ID,744
2022-01-05,TH,284
2022-05-26,ID,698
2024-07-26,MY,632
2022-01-28,VN,584
2022-03-11,MY,432
2022-08-01,PH,557
2024-08-12,MY,699
2023-04-18,PH,481
2023-03-09,SG,306
2022-04-11,TH,601
2022-02-21,TH,332
2024-04-20,TH,456
2024-07-12,TH,398
2024-12-09,PH,1015
2022-08-21,SG,417
2022-06-16,MY,516
2023-11-07,MY,1004
2022-08-12,PH,453
2022-09-29,ID,699
2023-02-13,TH,353
2024-12-01,VN,348
2022-09-02,ID,805
2024-06-11,VN,348
2022-07-08,TH,344
2024-07-25,MY,628
2024-11-09,VN,590
2024-08-05,TH,460
2024-03-24,ID,875
2023-06-07,PH,569
2024-07-31,TH,395
2023-12-10,MY,894
2022-04-04,VN,310
2024-11-24,PH,573
2022-09-27,SG,372
2023-06-30,ID,870
2024-11-15,SG,372
2024-01-09,ID,835
2022-11-07,ID,1422
2022-08-22,PH,527
2022-02-05,MY,637
2024-09-17,VN,321
2024-04-03,PH,509
2023-08-01,SG,453
2024-07-09,ID,1032
2022-10-27,PH,397
2023-11-03,PH,573
2022-02-08,ID,673
2022-03-17,TH,267
2024-09-17,PH,590
2024-03-02,SG,394
2024-12-15,VN,305
2023-04-21,SG,379
2024-10-28,SG,637
2022-03-28,MY,540
2023-09-07,ID,1181
2024-08-29,VN,267
2023-01-06,MY,433
2022-04-24,TH,351
2024-04-30,SG,414
2024-07-23,ID,989
2022-08-16,SG,389
2023-12-03,TH,370
2023-03-19,VN,309
2024-07-19,TH,383
2023-03-15,TH,343
2024-04-06,ID,2191
2023-03-02,MY,461
2024-01-09,SG,339
2024-08-02,PH,553
2023-09-21,ID,840
2022-02-16,TH,265
2023-07-20,PH,510
2023-01-26,ID,637
2024-11-23,PH,530
2024-07-13,VN,356
2023-12-04,PH,760
2023-02-05,ID,764
2023-02-27,TH,348
2024-08-29,TH,364
2022-03-13,PH,488
2022-02-16,ID,603
2024-04-01,VN,323
2024-09-22,VN,335
2022-12-21,PH,909
2023-03-15,PH,403
2024-06-15,VN,356
2022-08-18,SG,317
2023-10-17,MY,586
2024-05-20,VN,369
2024-09-18,TH,382
2024-02-14,PH,468
2022-12-05,ID,739
2022-08-04,ID,743
2023-01-11,PH,382
2022-09-03,MY,522
2023-10-18,VN,278
2023-08-30,PH,535
2022-12-19,PH,1000
2022-11-26,ID,687
2024-02-14,TH,318
2024-03-23,SG,401
2024-03-07,VN,253
2024-07-12,SG,415
2024-05-23,VN,285
2022-05-11,SG,348
2024-06-28,PH,563
2022-09-19,PH,547
2022-12-29,MY,466
2022-06-21,ID,804
2024-07-04,PH,560
2022-01-15,VN,273
2022-10-09,PH,743
2024-07-27,PH,641
2024-08-26,TH,460
2024-10-19,TH,420
2024-07-27,ID,1000
2022-03-02,ID,700
2022-05-25,MY,511
2024-01-23,TH,382
2022-01-04,VN,294
2024-10-21,MY,625
2023-03-05,MY,536
2022-06-03,ID,711
2023-04-27,ID,1264
2022-03-18,TH,239
2023-09-25,PH,556
2023-10-29,MY,514
2024-01-21,ID,878
2023-11-21,MY,571
2022-04-28,TH,334
2023-04-15,TH,109
2023-06-04,SG,448
2024-07-05,TH,393
2024-06-24,PH,651
2022-08-26,MY,514
2022-12-26,VN,268
2023-10-25,SG,359
2022-07-06,ID,773
2022-02-10,MY,426
2024-08-20,MY,697
2024-06-22,VN,326
2022-05-29,ID,874
2024-04-16,PH,539
2023-05-21,TH,441
2022-03-17,PH,328
2023-02-09,TH,267
2023-11-06,SG,753
2023-05-04,PH,462
2022-10-18,MY,686
2023-12-29,VN,339
2024-11-11,TH,2490
2022-12-08,PH,507
2023-03-02,VN,217
2023-02-18,TH,306
2024-04-16,SG,427
2024-02-17,SG,540
2022-08-09,VN,312
2023-09-05,MY,683
2024-02-01,SG,500
2023-03-31,ID,722
2023-09-02,ID,874
2024-09-02,PH,686
2023-03-19,TH,375
2022-03-23,VN,253
2024-09-05,MY,657
2024-02-04,PH,481
2024-08-06,TH,444
2023-06-11,MY,626
2022-10-27,TH,287
2023-05-19,VN,305
2022-02-10,ID,635
2024-09-20,MY,552
2023-09-29,PH,376
2024-12-15,MY,587
2022-03-16,ID,691
2024-09-10,VN,364
2024-09-30,VN,321
2023-04-11,SG,398
2024-09-15,SG,460
2024-09-07,MY,930
2023-03-18,ID,806
2024-08-13,MY,688
2022-12-16,SG,296
2022-07-25,MY,578
2022-05-23,PH,559
2022-07-28,MY,546
2022-08-25,ID,740
2022-01-18,VN,397
2023-02-12,SG,398
2022-08-21,TH,372
2023-01-17,SG,682
2024-12-24,SG,401
2024-09-21,SG,441
2023-10-28,PH,477
2023-07-31,SG,460
2023-03-24,TH,328
2024-07-24,PH,640
2024-10-07,MY,872
2023-05-03,SG,389
2023-07-24,SG,456
2022-11-01,TH,392
2022-10-19,MY,622
2024-11-11,VN,2186
2023-04-05,VN,243
2024-05-09,VN,253
2023-09-09,TH,1194
2022-07-03,MY,564
2024-05-13,VN,329
2024-08-16,VN,290
2023-04-05,MY,503
2023-03-31,VN,259
2024-09-25,SG,429
2022-07-02,TH,365
2023-02-23,TH,296
2023-11-11,VN,2132
2023-04-03,TH,404
2022-11-03,PH,547
2024-04-04,MY,1225
2023-05-29,ID,986
2024-06-08,PH,590
2022-08-01,MY,599
2024-07-03,ID,1023
2022-06-14,PH,536
2023-02-12,PH,481
2024-08-12,PH,625
2024-08-22,SG,419
2022-01-07,SG,274
2024-02-14,ID,778
2022-02-11,TH,276
2024-08-01,ID,904
2024-04-02,ID,1725
2023-09-14,TH,323
2024-09-16,PH,582
2022-06-14,ID,839
2022-06-13,TH,388
2023-11-27,PH,609
2022-12-13,SG,344
2024-02-28,VN,296
2022-08-04,MY,530
2024-04-03,TH,385
2023-05-02,VN,356
2024-12-22,TH,351
2023-09-07,VN,401
2022-01-13,PH,312
2022-01-23,PH,442
2022-11-24,ID,655
2022-10-26,SG,396
2023-11-04,VN,446
2022-01-25,TH,291
2024-04-12,ID,128
2024-06-06,SG,454
2022-06-24,PH,429
2022-09-24,VN,293
2022-02-24,ID,655
2024-02-16,PH,479
2022-06-13,PH,551
2024-03-16,MY,604
2023-01-21,MY,1108
2023-05-05,TH,309
2023-05-27,TH,337
2024-05-12,PH,590
2022-02-17,PH,329
2023-06-27,TH,440
2024-08-04,ID,1042
2022-01-06,PH,330
2024-12-01,MY,579
2024-09-21,VN,312
2023-12-01,TH,295
2022-03-18,VN,237
2024-05-15,SG,415
2024-02-08,ID,729
2023-11-26,VN,262
2022-07-27,PH,466
2022-10-13,ID,683
2024-10-11,VN,280
2022-05-21,TH,361
2022-12-21,VN,238
2022-05-21,SG,392
2023-06-10,SG,411
2024-09-10,MY,634
2022-04-12,PH,481
2023-12-24,ID,856
2024-08-09,ID,950
2022-08-24,VN,245
2022-03-12,SG,355
2024-09-16,ID,1020
2024-10-17,SG,382
2023-10-26,MY,558
2024-10-01,TH,390
2022-02-08,TH,310
2023-09-21,MY,570
2024-03-09,TH,353
2022-12-08,ID,887
2023-02-18,PH,456
2024-08-13,PH,623
2023-11-20,ID,825
2022-05-25,PH,488
2024-03-30,TH,396
2023-07-15,TH,403
2024-08-24,ID,938
2023-12-24,VN,268
2022-01-12,SG,323
2023-06-06,SG,444
2023-01-09,TH,317
2023-12-16,TH,323
2022-10-24,VN,287
2023-06-09,VN,309
2024-06-15,TH,411
2022-10-12,PH,472
2023-02-26,TH,370
2024-07-04,TH,335
2024-06-13,MY,561
2024-04-12,PH,514
2023-01-11,TH,279
2024-09-26,TH,340
2024-07-03,TH,415
2024-03-20,VN,267
2023-08-11,TH,330
2024-01-15,VN,324
2023-10-13,TH,299
2022-11-09,PH,811
2023-05-25,VN,280
2024-11-29,VN,254
2024-12-09,TH,558
2023-01-21,ID,739
2022-08-30,VN,318
2024-08-13,VN,345
2023-06-21,ID,913
2023-10-07,VN,378
2023-10-11,TH,364
2024-07-13,PH,578
2022-08-08,PH,534
2022-07-21,ID,736
2022-08-25,MY,495
2022-08-03,PH,464
2023-06-01,SG,381
2023-10-10,TH,1359
2022-10-06,TH,331
2024-01-04,PH,475
2024-01-29,MY,663
2023-12-16,VN,258
2023-11-12,SG,260
2024-04-18,SG,397
2022-04-20,MY,726
2023-07-04,MY,597
2022-05-10,PH,457
2022-07-08,PH,461
2023-11-01,SG,418
2023-11-28,MY,553
2023-05-25,PH,481
2022-03-22,PH,436
2022-03-21,PH,445
2022-09-03,PH,488
2022-10-01,VN,244
2023-12-27,TH,357
2022-06-11,PH,523
2023-08-27,ID,886
2024-05-14,SG,483
2022-08-14,VN,290
2022-05-07,ID,1304
2023-08-12,PH,553
2024-01-14,SG,366
2022-03-09,TH,279
2022-09-01,PH,449
2023-06-23,SG,379
2024-04-07,ID,2474
2023-06-28,MY,583
2024-09-11,ID,885
2024-12-25,SG,371
2024-11-20,VN,273
2024-12-28,MY,572
2023-07-21,VN,273
2022-09-09,SG,1159
2022-12-29,ID,582
2022-06-07,SG,398
2022-12-12,ID,3207
2024-03-25,ID,946
2023-02-28,TH,298
2024-10-10,SG,1223
2024-06-30,VN,368
2024-03-27,VN,270
2022-02-07,PH,416
2024-03-29,PH,511
2024-10-17,MY,568
2024-01-09,MY,558
2024-03-04,ID,942
2024-10-20,VN,320
2023-04-28,SG,371
2022-04-05,ID,730
2024-07-26,PH,557
2023-04-14,PH,467
2023-12-01,SG,370
2022-06-29,SG,377
2024-11-17,TH,398
2022-11-28,VN,285
2024-11-02,SG,502
2023-01-04,VN,282
2023-10-24,SG,385
2023-08-21,VN,355
2023-12-22,SG,326
2024-02-09,MY,1033
2022-08-17,TH,334
2024-02-01,MY,721
2023-03-30,SG,361
2022-02-21,SG,402
2024-09-16,TH,432
2022-05-25,SG,347
2024-08-08,ID,956
2024-05-26,SG,479
2022-01-25,MY,770
2023-02-10,SG,317
2022-01-13,SG,257
2023-02-24,ID,661
2024-07-11,ID,937
2022-06-08,MY,549
2023-04-23,ID,129
2024-07-28,MY,684
2023-07-17,VN,347
2022-04-17,MY,545
2023-03-11,SG,379
2024-04-23,VN,344
2024-05-24,MY,596
2024-07-07,SG,495
2024-01-01,PH,256
2024-11-21,MY,554
2023-02-04,PH,443
2023-06-17,TH,401
2024-06-20,MY,623
2024-01-16,PH,468
2024-08-20,VN,354
2024-05-12,SG,425
2022-06-02,MY,553
2022-01-01,SG,304
2023-06-05,SG,464
2024-09-19,ID,906
2024-12-30,MY,598
2022-10-14,TH,286
2024-01-29,TH,319
2023-04-20,PH,452
2022-11-06,PH,774
2022-11-24,TH,256
2022-08-11,MY,495
2024-02-07,MY,1093
2022-06-01,SG,347
2022-09-15,SG,358
2024-11-06,MY,1123
2024-12-01,ID,916
2024-11-06,VN,483
2024-07-28,PH,618
2023-03-06,SG,396
2022-03-19,ID,772
2023-12-08,SG,422
2023-03-13,TH,335
2022-08-07,MY,571
2022-09-02,VN,283
2024-05-22,ID,944
2023-07-17,PH,612
2024-12-20,TH,321
2024-03-15,VN,246
2024-02-13,SG,76
2022-04-14,PH,373
2024-10-28,TH,395
2023-01-04,SG,335
2024-08-11,VN,327
2023-03-20,SG,428
2024-05-22,TH,418
2022-08-31,PH,446
2023-01-11,ID,697
2024-03-23,MY,633
2022-02-15,TH,320
2022-07-13,VN,254
2022-09-11,VN,294
2024-01-10,PH,421
2023-05-24,MY,542
2022-01-23,MY,660
2023-01-25,PH,349
2022-07-22,PH,449
2024-06-27,VN,309
2024-02-06,SG,861
2024-06-17,MY,684
2024-11-01,VN,239
2022-08-07,VN,325
2022-07-04,SG,428
2022-09-04,MY,555
2022-11-17,ID,688
2023-06-08,MY,504
2023-03-02,PH,395
2023-06-12,VN,359
2024-08-22,MY,566
2022-01-28,SG,556
2023-08-01,MY,579
2022-09-18,ID,858
2022-11-06,VN,497
2024-08-01,MY,620
2023-02-06,TH,340
2024-06-20,ID,961
2023-04-02,PH,583
2024-07-19,MY,589
2024-08-04,PH,584
2024-04-01,MY,1135
2024-01-03,MY,467
2023-04-23,MY,88
2022-02-01,TH,287
2023-01-01,TH,139
2022-10-02,VN,292
2022-09-28,TH,311
2024-07-09,PH,633
2022-09-01,TH,315
2022-08-13,ID,844
2023-12-25,ID,834
2023-02-10,VN,229
2022-02-15,MY,459
2022-02-19,VN,230
2024-01-23,VN,305
2023-07-25,SG,414
2024-04-26,ID,880
2024-09-28,PH,576
2023-10-21,TH,331
2022-12-26,SG,331
2024-01-07,SG,433
2022-04-28,ID,1708
2023-10-08,ID,1372
2022-01-04,ID,626
2024-06-01,PH,593
2023-04-13,ID,1439
2022-01-06,ID,560
2024-08-16,TH,395
2024-07-08,ID,1075
2023-02-08,SG,336
2024-11-02,PH,639
2024-11-29,ID,880
2023-02-03,SG,304
2022-08-31,ID,766
2022-08-15,VN,282
2022-03-06,MY,508
2023-11-10,SG,759
2023-03-24,PH,390
2022-07-25,SG,380
2022-08-18,PH,512
2022-05-14,PH,476
2023-01-07,SG,373
2023-05-25,MY,537
2024-05-05,VN,339
2022-05-13,SG,342
2023-06-02,SG,417
2022-10-08,VN,431
2022-08-05,MY,516
2022-06-10,PH,457
2023-06-09,PH,489
2023-09-20,VN,279
2022-06-20,SG,392
2024-05-29,MY,614
2022-08-15,PH,504
2023-10-28,MY,545
2024-10-14,TH,435
2023-07-02,SG,447
2023-09-28,VN,267
2022-10-08,SG,616
2023-12-21,PH,945
2022-12-01,TH,278
2023-02-02,MY,453
2024-07-07,PH,639
2024-11-28,MY,559
2022-03-15,MY,490
2023-03-23,VN,258
2022-08-21,ID,806
2022-03-08,ID,693
2023-05-23,MY,625
2024-12-27,SG,398
2022-11-05,PH,719
2022-09-06,TH,457
2022-05-06,ID,1262
2024-08-24,TH,427
2022-07-20,MY,534
2024-05-30,MY,607
2023-03-24,VN,247
2023-02-05,VN,250
2024-09-06,MY,792
2022-07-16,TH,393
2023-12-25,VN,322
2024-06-13,SG,374
2022-07-27,VN,286
2022-02-27,PH,418
2023-01-15,VN,671
2023-08-29,SG,426
2024-07-07,ID,1114
2023-07-05,MY,565
2024-01-09,TH,279
2024-01-13,TH,314
2023-08-18,TH,374
2024-11-13,TH,345
2022-08-26,TH,368
2022-12-31,ID,702
2024-12-31,SG,393
2024-10-26,MY,782
2024-04-15,PH,580
2022-07-05,TH,376
2023-06-10,ID,883
2023-03-14,TH,337
2022-02-25,ID,629
2023-10-01,ID,883
2022-10-30,ID,779
2023-07-29,SG,428
2022-06-30,MY,501
2022-12-03,TH,278
2024-08-17,MY,629
2024-09-19,TH,373
2024-02-01,TH,277
2022-02-18,TH,217
2022-12-23,PH,1030
2024-05-05,PH,625
2023-11-18,SG,373
2024-07-03,PH,577
2024-03-02,TH,340
2022-04-05,SG,385
2022-03-11,SG,306
2024-05-06,TH,456
2022-04-15,SG,304
2023-10-20,MY,529
2024-03-24,TH,324
2024-05-22,MY,605
2022-08-03,VN,276
2024-07-14,SG,500
2022-07-21,SG,381
2023-06-08,ID,814
2022-02-14,VN,245
2023-09-05,PH,701
2023-10-03,VN,309
2022-11-12,TH,283
2022-04-16,VN,261
2022-11-02,VN,258
2024-07-19,SG,431
2024-05-18,PH,602
2024-05-23,MY,604
2023-11-03,ID,1099
2024-06-19,PH,535
2023-10-29,ID,858
2022-07-19,VN,306
2024-03-02,MY,590
2024-12-10,SG,637
2022-10-08,ID,1106
2023-09-16,MY,620
2024-01-26,SG,328
2022-03-13,TH,314
2024-06-18,ID,1036
2024-06-05,VN,353
2024-01-31,ID,749
2024-03-21,MY,567
2024-01-25,PH,389
2023-06-20,PH,545
2024-04-30,PH,592
2023-06-15,PH,475
2024-10-09,PH,962
2022-03-31,VN,284
2023-02-06,SG,381
2024-05-26,PH,629
2024-04-19,SG,403
2022-10-19,PH,423
2023-10-03,SG,398
2024-12-01,TH,382
2022-07-04,PH,528
2022-05-18,ID,818
2023-05-24,TH,396
2024-12-20,MY,545
2024-10-29,MY,996
2024-09-12,SG,408
2023-04-16,TH,115
2022-09-11,TH,385
2024-01-02,TH,142
2022-08-25,VN,281
2024-08-31,PH,613
2024-11-22,PH,459
2022-08-24,MY,525
2024-07-10,MY,625
2022-06-08,TH,366
2022-10-18,SG,469
2022-09-20,MY,506
2022-08-22,MY,594
2024-09-20,VN,293
2024-11-20,MY,599
2022-05-27,TH,364
2024-10-23,MY,564
2022-10-17,TH,324
2023-11-25,PH,423
2022-06-06,MY,560
2024-12-22,SG,397
2022-03-28,PH,438
2023-09-15,SG,402
2022-12-02,TH,245
2024-01-23,MY,531
2023-04-20,TH,421
2024-04-25,SG,401
2023-01-24,ID,747
2022-08-24,ID,758
2024-12-13,ID,793
2024-06-07,MY,614
2024-12-11,PH,996
2023-11-06,PH,901
2024-02-10,ID,829
2024-12-05,MY,604
2022-05-30,TH,405
2023-11-05,ID,1305
2022-09-07,ID,1127
2023-04-24,MY,91
2022-05-12,PH,419
2024-09-12,MY,605
2023-12-29,MY,488
2023-08-18,VN,248
2024-03-14,VN,274
2022-06-10,TH,318
2022-03-27,VN,268
2023-12-18,ID,856
2023-01-06,VN,315
2023-10-10,VN,973
2024-08-10,MY,624
2024-05-30,TH,388
2024-06-09,PH,646
2023-03-02,TH,253
2023-06-17,SG,438
2023-03-28,VN,326
2022-12-31,MY,441
2023-07-27,MY,537
2023-07-19,SG,409
2024-06-23,MY,686
2022-07-07,TH,298
2022-08-18,TH,334
2023-02-09,ID,663
2023-01-20,ID,623
2024-08-30,VN,269
2024-11-22,MY,556
2023-06-22,MY,542
2023-06-19,VN,357
2022-04-11,VN,312
2023-02-05,TH,366
2023-09-30,PH,542
2024-08-10,TH,378
2024-05-20,PH,639
2023-07-19,TH,424
2024-09-01,TH,426
2022-08-12,ID,795
2022-01-02,SG,365
2024-08-02,SG,426
2022-03-27,TH,352
2023-12-30,MY,543
2023-07-05,VN,312
2024-01-11,TH,246
2023-08-12,TH,398
2024-03-08,ID,809
2023-11-11,SG,2882
2022-01-10,ID,739
2024-04-28,MY,683
2024-01-13,MY,532
2023-02-25,TH,288
2022-09-13,ID,829
2022-08-22,VN,306
2022-04-12,TH,558
2023-03-10,VN,241
2023-05-01,MY,982
2024-02-04,SG,760
2024-07-13,ID,1027
2022-11-25,VN,230
