vehicle_id,vehicle_health_score,engine_temp_c,tyre_pressure_kpa,vibration_g,km_since_service,at_risk
257,60.0,129.9,223.1,0.481,4433,0
296,40.91,138.7,224.9,0.641,5204,1
221,76.99,106.2,247.7,0.368,2576,0
277,62.27,120.0,229.5,0.439,3986,0
220,89.7,105.2,248.9,0.223,1583,0
200,81.87,102.6,230.3,0.266,1966,0
224,86.78,99.7,245.1,0.21,2105,0
250,35.13,149.0,228.4,0.729,5849,1
206,84.11,105.4,248.6,0.224,1715,0
227,73.39,120.9,238.8,0.327,2918,0
204,78.08,113.3,240.2,0.283,1940,0
224,42.26,136.3,218.9,0.648,5002,1
271,79.3,112.8,243.6,0.283,2919,0
215,88.08,92.4,252.1,0.247,1533,0
226,81.39,108.9,239.3,0.323,2259,0
213,59.78,121.6,234.9,0.453,4607,1
238,49.99,134.9,220.1,0.534,5422,1
276,65.0,127.6,230.6,0.451,3900,0
253,80.88,99.6,235.3,0.27,2329,0
220,93.36,99.3,249.8,0.21,863,0
232,77.65,112.4,240.7,0.281,2118,0
267,78.72,110.7,243.2,0.302,1952,0
247,80.04,103.0,243.4,0.325,2145,0
245,78.7,107.7,245.1,0.282,2127,0
286,26.8,148.4,224.7,0.843,7235,1
281,72.85,114.8,242.0,0.342,3411,0
224,70.06,110.2,224.2,0.358,3271,0
270,81.11,104.3,240.6,0.286,2389,0
279,91.98,99.3,247.9,0.205,1324,0
289,88.14,97.1,236.5,0.2,1141,0
226,42.19,137.6,225.7,0.748,5943,1
272,92.49,92.8,259.1,0.179,685,0
218,80.19,107.9,236.4,0.316,2494,0
244,70.11,114.9,243.6,0.409,2740,0
207,76.51,107.0,246.0,0.334,2933,0
260,55.21,125.5,229.5,0.512,4588,1
268,74.88,112.0,243.7,0.331,2431,0
244,86.1,97.6,240.3,0.207,2114,0
241,43.83,137.6,228.5,0.592,5716,1
224,62.68,121.9,239.6,0.488,3772,0
277,78.55,108.9,243.6,0.312,2483,0
291,60.0,121.9,232.3,0.442,3527,0
213,79.08,110.2,236.2,0.283,2290,0
227,78.97,111.7,246.6,0.302,2579,0
260,97.76,94.5,251.4,0.151,273,0
236,94.76,95.3,248.8,0.13,876,0
201,89.32,93.4,252.3,0.303,1448,0
202,70.4,121.9,234.5,0.375,3369,0
223,69.82,115.9,231.7,0.387,3008,0
296,65.0,121.0,239.8,0.428,4086,0
260,95.27,91.2,240.8,0.124,1366,0
225,70.9,113.9,240.9,0.347,3076,0
205,61.75,127.2,224.1,0.431,4106,0
275,54.24,132.0,216.5,0.496,4264,1
237,67.42,116.4,238.5,0.4,3361,0
239,83.33,110.3,245.3,0.255,2103,0
256,81.53,101.7,238.6,0.266,1910,0
222,65.0,113.0,226.3,0.471,3990,0
272,66.98,110.3,236.4,0.384,3470,0
231,82.55,108.0,240.1,0.262,2037,0
270,79.28,104.8,245.8,0.328,2140,0
251,75.99,109.8,235.8,0.353,3107,0
214,86.06,106.2,242.3,0.307,1556,0
262,58.05,127.0,236.1,0.495,3715,1
207,74.05,107.3,232.1,0.388,2310,0
271,59.06,131.3,221.2,0.46,4513,1
237,44.24,136.2,216.2,0.626,5123,1
267,83.13,104.1,244.7,0.241,2211,0
224,68.54,113.9,246.7,0.458,3867,0
240,71.76,109.5,237.9,0.354,2716,0
230,62.18,123.1,226.5,0.525,3974,0
225,60.0,118.2,225.5,0.455,4055,0
234,75.24,110.7,241.3,0.422,2185,0
205,84.5,109.5,233.6,0.229,1732,0
239,78.85,111.0,229.6,0.295,1951,0
212,57.26,127.1,230.2,0.468,3923,1
251,17.53,155.7,212.4,0.873,8041,1
209,60.0,123.8,236.0,0.44,3797,0
200,83.44,100.9,245.5,0.289,1441,0
243,69.21,121.9,242.7,0.417,3681,0
229,81.26,104.0,241.1,0.276,2700,0
287,60.0,120.9,228.2,0.441,4052,0
226,77.25,108.5,239.7,0.353,2358,0
239,61.32,119.8,233.0,0.533,4264,0
223,85.8,103.0,265.0,0.219,1325,0
288,77.49,116.4,238.9,0.303,2649,0
278,79.49,107.5,242.3,0.29,1921,0
217,75.03,107.5,249.2,0.308,3154,0
225,77.02,108.9,243.2,0.315,2874,0
218,86.27,96.6,234.9,0.224,2247,0
215,72.5,124.9,247.7,0.379,3498,0
224,38.14,149.8,220.4,0.752,6214,1
285,64.2,125.4,215.8,0.424,3363,0
245,86.47,104.5,242.6,0.215,1892,0
238,76.8,109.1,235.4,0.357,3096,0
219,67.37,117.2,231.7,0.377,3002,0
218,88.22,99.1,245.8,0.277,1231,0
255,78.99,117.4,245.3,0.351,2683,0
275,72.03,113.0,244.7,0.34,3131,0
255,88.38,97.6,253.9,0.191,1530,0
265,76.04,109.9,248.9,0.359,2145,0
226,63.76,122.9,231.4,0.416,3994,0
294,89.04,85.4,233.9,0.193,1338,0
282,71.05,116.2,221.6,0.356,3552,0
287,100.0,80.0,257.1,0.116,715,0
266,75.0,117.1,238.4,0.396,3031,0
269,60.0,117.1,239.5,0.452,3617,0
207,97.0,89.3,253.6,0.22,1066,0
216,78.89,100.3,230.4,0.311,2956,0
213,64.2,127.6,229.2,0.431,3311,0
248,83.27,104.2,245.9,0.26,2311,0
258,65.85,127.9,227.0,0.438,3392,0
211,60.0,132.0,239.5,0.51,3521,0
275,52.13,135.7,223.5,0.522,5142,1
254,63.82,115.1,230.7,0.419,3597,0
259,37.32,143.9,208.4,0.666,5744,1
291,84.72,108.5,256.3,0.296,2249,0
258,81.21,107.5,241.0,0.289,1613,0
200,74.78,110.0,240.4,0.322,2852,0
276,100.0,91.4,247.9,0.1,63,0
287,72.53,115.1,235.0,0.399,3465,0
208,72.81,107.2,239.4,0.332,3391,0
253,86.19,99.5,247.5,0.227,1952,0
246,72.73,115.8,241.0,0.329,2951,0
215,43.53,141.5,227.5,0.597,5735,1
227,78.89,108.9,245.0,0.28,2641,0
285,86.34,100.0,248.3,0.26,1674,0
239,98.26,90.7,247.6,0.165,341,0
253,100.0,87.0,251.1,0.178,1011,0
277,61.56,122.3,224.0,0.548,4096,0
244,48.26,137.4,221.0,0.57,4775,1
289,38.52,152.0,221.2,0.636,5746,1
249,70.13,110.6,238.5,0.367,3414,0
298,74.08,117.1,242.2,0.371,2965,0
214,73.44,114.1,246.7,0.344,3360,0
288,68.78,110.1,227.4,0.371,2689,0
211,39.21,141.3,207.9,0.628,5921,1
281,40.72,139.7,218.3,0.645,5500,1
266,88.47,99.8,255.0,0.265,1327,0
255,79.32,111.8,249.8,0.437,2837,0
288,69.81,123.6,237.1,0.402,3081,0
264,91.84,102.1,246.3,0.175,1202,0
269,78.85,108.8,242.4,0.345,2131,0
275,73.74,113.6,244.8,0.34,3126,0
284,63.05,129.7,227.5,0.513,3671,0
223,84.87,98.6,240.8,0.252,1758,0
284,58.87,129.9,230.5,0.532,4326,1
258,54.7,123.9,234.3,0.515,4593,1
203,81.18,99.9,247.2,0.342,2793,0
291,85.85,104.6,232.9,0.243,1576,0
277,28.68,144.0,218.3,0.747,7182,1
289,76.44,108.5,239.5,0.352,2607,0
277,85.04,108.2,248.1,0.226,1305,0
234,45.4,132.8,221.2,0.611,5502,1
234,94.96,101.5,252.7,0.18,891,0
227,55.53,118.8,228.3,0.556,4834,1
240,90.62,102.2,244.1,0.19,1291,0
203,63.62,115.4,227.9,0.457,3235,0
274,89.64,98.0,245.7,0.197,1691,0
275,73.59,113.3,230.2,0.328,2656,0
298,87.92,99.1,243.2,0.245,1771,0
255,51.98,129.8,224.2,0.552,4432,1
298,81.79,99.7,248.7,0.251,1952,0
220,79.53,113.1,245.2,0.454,2368,0
247,44.47,132.3,234.0,0.613,5337,1
278,75.29,106.1,228.8,0.305,3294,0
278,38.05,142.3,216.9,0.643,5913,1
277,78.92,105.1,248.3,0.274,2517,0
246,60.0,127.4,232.1,0.442,4427,0
207,88.84,97.4,245.1,0.191,958,0
286,88.32,99.9,240.5,0.206,2123,0
238,80.43,107.1,245.9,0.308,2066,0
264,72.12,117.6,238.3,0.367,3361,0
213,68.4,114.8,233.1,0.368,3398,0
293,72.15,107.0,243.2,0.349,3392,0
225,81.99,102.1,256.0,0.397,1991,0
299,61.56,127.2,226.0,0.455,4291,0
271,84.24,104.8,247.3,0.255,2457,0
233,80.73,104.9,242.7,0.4,1996,0
236,92.87,96.3,252.5,0.168,1351,0
297,87.01,100.0,253.3,0.227,1354,0
259,72.77,116.3,246.1,0.382,3107,0
269,55.86,128.9,225.2,0.525,4867,1
261,34.92,144.2,206.8,0.701,6309,1
223,93.81,98.9,248.5,0.292,1408,0
213,51.15,136.2,225.1,0.543,5205,1
200,33.81,142.6,199.6,0.699,6441,1
240,73.71,108.7,244.1,0.357,2537,0
268,84.85,112.5,241.0,0.271,2082,0
230,40.19,143.3,219.3,0.7,6197,1
222,89.35,105.7,243.2,0.292,1773,0
238,68.45,120.4,233.9,0.411,3004,0
223,60.26,125.6,238.3,0.444,4458,0
243,100.0,81.5,253.0,0.081,1110,0
255,81.35,101.0,255.0,0.251,1870,0
227,81.07,108.7,245.9,0.261,2049,0
203,61.3,119.3,235.4,0.461,3424,0
210,86.23,101.1,243.7,0.21,2283,0
241,25.21,157.2,211.0,0.969,7051,1
217,78.01,109.2,246.6,0.456,2259,0
279,88.9,101.0,253.5,0.242,1271,0
216,91.71,102.6,249.5,0.158,1384,0
202,85.26,108.5,247.7,0.226,2416,0
261,60.0,123.8,229.7,0.487,3958,0
262,68.48,121.9,236.5,0.387,3856,0
267,32.65,143.4,216.0,0.768,6615,1
215,47.32,135.7,223.8,0.58,5323,1
268,47.01,137.3,229.4,0.558,4689,1
286,41.88,139.0,220.2,0.644,5174,1
260,53.97,128.2,223.4,0.507,4800,1
239,91.93,92.4,246.4,0.171,885,0
248,94.98,94.1,248.0,0.162,1087,0
281,52.21,124.2,228.9,0.521,4677,1
214,85.52,101.8,241.2,0.263,2100,0
272,86.27,101.9,251.7,0.224,1828,0
226,24.66,157.0,209.4,0.763,6666,1
287,46.86,130.5,232.7,0.574,5454,1
213,65.8,120.4,233.8,0.455,3848,0
251,93.15,98.1,251.9,0.179,630,0
240,79.67,107.2,247.3,0.285,2378,0
248,15.9,163.3,213.6,0.893,7247,1
238,82.11,106.3,246.4,0.367,1660,0
203,82.61,94.4,258.7,0.272,1546,0
285,83.45,100.4,243.4,0.253,2318,0
253,86.97,109.6,236.3,0.213,1788,0
260,72.32,116.1,237.1,0.345,2960,0
252,65.0,117.3,238.0,0.418,3231,0
252,72.62,114.7,240.2,0.367,2354,0
260,52.28,133.4,220.1,0.606,4323,1
241,68.17,123.2,233.0,0.382,3089,0
213,78.33,106.9,235.7,0.279,2879,0
202,30.27,146.9,210.2,0.738,6104,1
253,80.24,104.8,241.1,0.261,1931,0
218,22.95,153.2,212.9,0.786,6715,1
245,41.03,137.7,215.7,0.615,5952,1
260,99.61,91.1,248.5,0.088,206,0
259,87.96,98.6,250.1,0.202,1145,0
216,77.72,108.7,235.1,0.294,2506,0
266,79.14,115.2,235.6,0.337,2381,0
294,83.78,100.0,256.8,0.25,1911,0
236,87.04,102.4,242.2,0.216,2127,0
211,67.66,112.9,223.8,0.372,3417,0
250,39.37,145.2,211.7,0.668,5182,1
261,67.92,121.7,222.9,0.421,3106,0
239,85.4,98.9,254.4,0.254,2171,0
259,91.0,94.9,247.1,0.212,935,0
276,83.0,107.1,236.9,0.241,2460,0
257,60.0,122.9,233.9,0.469,4017,0
279,62.18,127.8,242.0,0.452,3611,0
214,85.63,97.4,243.6,0.217,1486,0
229,60.0,128.3,240.3,0.463,3787,0
255,86.1,110.8,242.8,0.239,1246,0
225,89.85,100.2,239.9,0.292,1533,0
299,31.62,145.6,225.8,0.711,6119,1
267,77.59,105.9,235.8,0.306,2955,0
241,84.39,102.6,240.5,0.272,1498,0
277,82.09,107.9,248.9,0.26,2079,0
298,65.27,113.5,233.6,0.401,3821,0
201,87.45,99.4,244.9,0.207,1970,0
255,93.9,95.7,247.6,0.15,783,0
242,86.89,107.4,241.3,0.219,2256,0
275,74.97,118.7,239.8,0.327,3266,0
230,87.4,100.2,248.5,0.195,1570,0
232,92.98,91.5,247.3,0.173,1148,0
276,91.66,97.6,251.3,0.21,1110,0
289,90.27,99.0,249.6,0.181,1302,0
214,33.52,151.3,218.3,0.718,6600,1
261,83.98,101.8,242.0,0.302,1973,0
277,86.46,97.6,242.8,0.223,2225,0
216,90.39,98.1,249.4,0.182,1310,0
266,85.16,101.3,237.1,0.226,2094,0
297,95.52,92.3,265.0,0.135,1262,0
284,61.72,119.1,216.4,0.425,3655,0
219,65.0,114.7,229.9,0.405,4069,0
299,84.79,105.4,247.2,0.228,1904,0
235,89.03,100.4,250.8,0.217,1541,0
247,95.42,90.7,244.9,0.207,449,0
229,40.54,143.8,215.9,0.71,6074,1
269,35.47,137.5,217.3,0.702,6217,1
212,40.11,139.3,211.4,0.635,5366,1
270,78.13,109.5,233.3,0.292,2237,0
205,60.25,128.2,235.9,0.454,3819,0
284,81.96,103.1,247.5,0.316,2534,0
232,82.86,109.1,243.1,0.36,2424,0
251,83.41,101.5,248.0,0.307,2059,0
222,73.73,115.6,238.6,0.323,3174,0
210,86.09,108.5,240.2,0.224,1863,0
202,41.99,135.3,213.6,0.631,5109,1
297,92.17,97.3,251.9,0.171,932,0
213,97.1,94.6,246.9,0.118,635,0
205,44.21,132.4,226.7,0.616,5015,1
251,80.6,108.2,240.0,0.314,2729,0
296,65.0,117.5,241.0,0.502,3209,0
208,82.76,101.3,237.3,0.258,1581,0
225,66.47,116.8,227.2,0.443,3852,0
255,88.65,97.7,247.5,0.182,1134,0
249,54.86,131.6,225.6,0.517,3843,1
214,82.0,105.3,243.5,0.304,2344,0
295,46.43,144.8,222.6,0.581,4734,1
235,87.95,98.1,242.8,0.224,1501,0
267,48.29,135.8,222.5,0.595,4785,1
245,65.0,119.1,220.1,0.402,4130,0
258,77.85,103.7,249.3,0.352,2001,0
290,75.19,117.5,235.0,0.362,2178,0
232,84.12,104.0,246.4,0.28,2283,0
281,69.26,113.0,223.1,0.412,3013,0
229,38.43,143.9,213.3,0.636,5909,1
231,81.86,109.6,244.0,0.258,1554,0
203,54.52,125.3,238.3,0.505,5053,1
234,76.01,110.6,242.0,0.321,2822,0
258,65.0,123.9,236.5,0.472,3762,0
263,50.5,132.7,222.3,0.565,5107,1
243,46.4,137.8,222.9,0.568,4992,1
235,55.82,126.5,227.0,0.507,4237,1
222,79.5,101.1,243.0,0.298,2267,0
290,95.42,92.9,257.4,0.136,1341,0
238,89.99,96.3,244.8,0.278,951,0
230,57.29,125.9,229.1,0.484,3977,1
294,80.31,104.5,239.2,0.287,2611,0
263,94.33,95.5,247.8,0.151,565,0
284,39.09,140.4,225.7,0.629,6315,1
238,42.42,142.2,223.5,0.632,5558,1
243,31.61,150.6,216.7,0.75,5959,1
272,51.46,127.6,225.0,0.609,4362,1
297,98.28,96.5,246.3,0.109,393,0
278,51.74,128.1,230.1,0.529,4326,1
246,85.6,97.7,249.6,0.283,1847,0
259,86.77,105.5,250.5,0.207,2096,0
234,66.29,116.3,233.8,0.395,3061,0
245,37.77,143.3,213.6,0.716,5350,1
238,82.03,100.1,246.4,0.312,1568,0
209,78.87,106.5,247.3,0.285,1947,0
287,79.61,106.9,246.3,0.274,1975,0
213,45.57,134.7,217.8,0.584,5118,1
226,42.85,136.5,223.3,0.6,5749,1
225,67.31,117.9,222.8,0.393,2808,0
222,74.14,115.9,246.3,0.326,2538,0
249,32.6,143.5,216.4,0.727,5759,1
296,88.42,89.7,247.3,0.201,2174,0
232,86.06,106.8,254.1,0.209,2017,0
273,89.12,96.6,243.0,0.235,1164,0
273,44.26,135.1,222.5,0.672,4860,1
276,74.82,109.2,233.5,0.393,2480,0
262,70.55,109.7,227.3,0.413,3387,0
274,67.38,116.1,236.2,0.414,3970,0
276,77.73,107.8,241.6,0.295,2212,0
268,87.88,102.0,233.1,0.197,2004,0
255,82.37,102.8,247.2,0.246,2496,0
209,80.23,97.0,241.4,0.279,2492,0
250,41.79,134.1,225.0,0.656,5564,1
275,100.0,94.5,253.9,0.144,1114,0
234,71.75,110.7,243.2,0.347,3190,0
224,81.21,108.2,249.1,0.296,2222,0
259,90.03,95.6,248.2,0.196,1580,0
213,80.42,109.9,247.3,0.275,2591,0
271,71.93,114.3,242.4,0.377,2544,0
298,47.36,128.9,216.5,0.727,5474,1
248,66.6,113.7,228.8,0.415,3857,0
202,97.42,86.2,245.0,0.138,642,0
227,82.82,108.3,247.0,0.34,1538,0
203,77.47,104.1,235.9,0.433,2850,0
245,65.84,117.6,221.5,0.402,3954,0
230,68.48,116.5,229.1,0.376,3373,0
277,79.48,108.3,238.9,0.281,2642,0
284,98.93,89.1,254.7,0.113,1008,0
243,82.33,98.7,250.5,0.321,1850,0
297,83.47,99.2,249.1,0.271,1541,0
244,83.86,99.5,244.7,0.226,2426,0
211,100.0,80.0,247.5,0.094,301,0
290,75.59,112.5,227.0,0.535,2596,0
239,95.65,95.7,247.2,0.133,1420,0
288,47.61,130.2,222.0,0.612,4838,1
273,72.96,118.2,238.2,0.33,2798,0
293,79.2,107.3,246.4,0.271,1802,0
264,79.15,111.1,245.1,0.271,1864,0
259,46.69,138.4,223.7,0.562,5324,1
223,59.34,124.0,227.7,0.474,4591,1
227,58.09,117.5,220.3,0.505,3708,1
232,54.95,129.1,222.9,0.51,4921,1
230,65.0,121.9,227.5,0.396,3111,0
259,67.04,115.4,249.9,0.386,3860,0
287,76.35,110.7,251.5,0.332,3076,0
203,74.83,111.3,231.1,0.315,2176,0
261,75.73,106.8,241.5,0.325,2478,0
275,63.61,120.5,224.4,0.56,3351,0
244,80.98,104.1,243.4,0.265,2797,0
227,72.08,115.2,234.2,0.407,2727,0
243,63.65,118.5,231.7,0.51,3748,0
282,74.52,108.8,244.8,0.312,2674,0
291,72.26,107.0,239.5,0.332,2989,0
268,80.41,115.5,246.9,0.322,2475,0
248,74.38,110.0,241.4,0.366,2609,0
264,65.5,114.8,229.1,0.403,4007,0
267,71.12,117.0,228.7,0.374,2732,0
276,62.73,122.4,230.2,0.42,4204,0
214,91.37,99.5,245.9,0.332,1410,0
207,92.98,98.6,245.5,0.21,1708,0
234,47.33,139.2,219.3,0.736,5483,1
225,40.01,136.7,219.9,0.622,6006,1
261,92.97,96.6,256.6,0.173,1002,0
252,84.07,97.2,231.1,0.256,1617,0
291,71.78,112.8,229.5,0.345,3484,0
277,73.71,115.0,239.6,0.376,2412,0
214,78.28,104.9,229.4,0.284,1881,0
284,81.02,115.1,233.4,0.262,2618,0
277,83.63,104.0,256.2,0.257,2374,0
238,79.98,99.8,244.9,0.275,2802,0
205,76.51,112.8,255.6,0.308,2889,0
279,93.52,104.4,238.7,0.224,1557,0
219,78.86,99.0,253.4,0.356,1952,0
222,78.29,111.3,232.7,0.281,2575,0
247,48.19,130.1,229.4,0.601,5502,1
208,37.23,143.1,204.9,0.675,6421,1
239,66.38,113.3,235.7,0.399,3936,0
224,55.22,131.5,230.0,0.585,4660,1
205,100.0,88.7,249.8,0.315,437,0
290,63.5,125.7,224.1,0.452,3335,0
226,82.72,100.6,241.3,0.295,1564,0
254,83.43,103.3,244.8,0.235,1525,0
281,90.13,89.1,240.2,0.171,1028,0
248,60.67,133.8,229.6,0.45,4018,0
229,98.91,98.6,251.5,0.192,128,0
274,82.4,113.7,245.5,0.247,1707,0
269,93.48,101.7,239.4,0.164,983,0
201,90.4,95.8,243.7,0.274,1588,0
281,95.42,93.7,251.0,0.125,1413,0
211,80.25,108.0,239.3,0.279,2169,0
273,83.98,105.1,237.1,0.275,1783,0
209,76.31,105.8,245.1,0.359,2636,0
206,81.6,101.1,248.2,0.3,2280,0
212,82.15,99.8,247.2,0.318,1947,0
274,60.0,122.3,228.3,0.616,4175,0
245,78.57,106.9,239.5,0.334,2301,0
260,88.9,97.6,253.9,0.2,1178,0
228,66.5,119.5,238.9,0.419,3864,0
211,70.14,109.9,243.7,0.355,2787,0
278,91.56,93.8,248.4,0.212,1666,0
283,93.43,92.5,252.5,0.189,1262,0
283,49.31,136.4,228.6,0.553,5215,1
206,81.74,106.3,251.1,0.257,1562,0
292,79.22,109.0,227.4,0.287,2026,0
254,91.77,93.3,248.7,0.182,1229,0
219,74.67,111.7,244.3,0.355,3194,0
219,76.21,107.1,246.5,0.329,2144,0
250,93.41,92.6,246.2,0.143,1240,0
260,69.97,117.0,238.3,0.366,3562,0
204,75.02,108.6,243.2,0.32,2142,0
249,81.33,105.4,249.8,0.316,1632,0
223,95.24,93.0,252.0,0.14,881,0
291,41.65,134.9,222.0,0.614,5070,1
261,72.89,110.7,236.0,0.335,2407,0
237,85.93,99.7,251.5,0.262,1452,0
242,87.47,99.1,253.1,0.219,1638,0
283,82.12,98.0,248.9,0.332,1920,0
269,78.83,105.1,245.3,0.328,2966,0
238,81.3,109.5,243.7,0.328,2127,0
283,64.93,121.6,229.7,0.436,3672,0
262,81.01,104.5,237.6,0.484,2065,0
205,94.82,89.7,255.8,0.146,565,0
263,66.8,118.6,241.0,0.428,3326,0
293,72.16,117.5,238.7,0.354,2907,0
286,76.03,116.4,240.8,0.388,3179,0
204,76.66,107.7,240.9,0.392,3056,0
288,98.41,87.1,258.8,0.133,140,0
298,70.68,116.8,240.9,0.378,2824,0
216,39.13,143.2,216.4,0.637,5866,1
263,53.14,129.9,229.8,0.542,4831,1
275,73.53,110.0,228.4,0.367,2786,0
204,37.83,137.6,214.6,0.658,6139,1
282,56.27,129.9,218.0,0.584,4579,1
239,51.61,134.7,220.7,0.592,4966,1
229,30.3,147.8,209.6,0.708,6227,1
225,84.56,110.0,231.5,0.219,1324,0
250,82.18,106.1,249.7,0.311,1747,0
279,77.45,108.5,237.0,0.287,2339,0
282,67.67,112.7,232.8,0.408,3285,0
222,82.17,98.4,237.5,0.287,1623,0
282,54.01,127.0,230.6,0.501,4743,1
282,65.0,121.2,241.5,0.421,3147,0
206,74.89,120.7,241.8,0.365,2480,0
231,87.94,100.5,248.0,0.195,1413,0
201,97.1,94.8,239.1,0.112,952,0
298,89.4,95.7,246.1,0.238,1782,0
247,82.29,105.9,246.6,0.245,1876,0
227,77.57,109.4,247.4,0.291,2912,0
289,65.0,116.0,236.9,0.424,3401,0
268,66.75,123.6,246.7,0.384,3795,0
294,78.46,107.8,236.3,0.403,2023,0
280,91.2,101.9,243.3,0.23,1179,0
295,35.88,144.5,219.5,0.682,6149,1
221,73.75,111.0,245.7,0.354,2837,0
220,72.82,110.0,246.2,0.327,2744,0
207,79.68,105.9,229.1,0.275,1981,0
234,67.65,123.4,235.4,0.374,3354,0
255,70.91,111.1,242.2,0.359,2583,0
256,95.33,96.6,255.5,0.15,872,0
267,69.64,114.6,239.2,0.372,2665,0
273,71.98,116.2,236.6,0.379,2901,0
281,82.91,105.4,224.9,0.236,2608,0
251,75.58,105.4,251.4,0.305,2658,0
227,80.89,106.9,245.7,0.261,2329,0
243,88.63,108.3,241.0,0.185,1569,0
287,64.53,121.4,231.0,0.421,3276,0
281,87.54,104.3,247.2,0.224,1189,0
291,74.18,113.1,241.1,0.338,2595,0
254,77.14,112.6,231.6,0.287,2560,0
277,53.5,126.7,221.0,0.521,4789,1
241,40.58,140.0,222.8,0.623,5827,1
200,85.91,105.5,241.3,0.259,1831,0
274,91.28,96.0,237.0,0.173,1168,0
208,73.16,117.1,233.0,0.346,2593,0
263,73.32,108.7,237.8,0.32,3159,0
299,76.31,110.4,229.6,0.294,3082,0
202,50.85,130.7,235.3,0.547,4936,1
273,63.5,131.6,239.6,0.551,3223,0
286,50.6,130.4,230.8,0.548,5153,1
262,76.37,111.8,240.0,0.336,2717,0
268,89.29,91.1,239.2,0.203,1695,0
290,94.01,90.4,244.2,0.171,1339,0
277,44.65,138.3,230.0,0.622,5260,1
203,85.25,101.5,239.6,0.244,1866,0
277,74.06,111.1,238.0,0.352,2579,0
275,60.0,122.7,228.8,0.504,4151,0
222,85.86,101.3,243.8,0.214,1795,0
265,87.96,93.4,245.1,0.201,1434,0
284,82.42,104.6,241.4,0.253,1770,0
284,89.1,98.4,243.8,0.193,1680,0
287,74.52,115.9,236.6,0.346,2704,0
277,43.75,141.2,220.3,0.593,5026,1
212,45.72,124.8,217.0,0.653,5549,1
248,49.44,130.0,216.3,0.537,4946,1
223,93.43,102.8,246.7,0.202,1317,0
207,34.93,148.9,211.5,0.78,6206,1
226,67.79,119.3,234.4,0.372,3489,0
290,87.19,98.9,239.1,0.243,1195,0
259,73.68,115.3,226.7,0.362,2580,0
276,68.93,110.4,244.1,0.375,3569,0
250,28.22,148.7,209.2,0.736,7059,1
235,97.54,93.5,237.8,0.114,270,0
248,58.43,127.8,234.1,0.472,4413,1
298,62.42,122.8,228.9,0.43,3467,0
228,65.55,120.9,233.1,0.41,3929,0
231,84.78,103.6,244.8,0.243,1758,0
284,45.12,135.4,227.8,0.6,5023,1
237,42.26,144.4,222.0,0.631,5257,1
290,65.95,126.3,224.8,0.403,3715,0
297,81.67,105.4,234.7,0.361,2375,0
206,87.79,95.7,236.6,0.251,1758,0
266,75.54,109.8,235.5,0.316,3220,0
209,86.49,101.8,246.9,0.218,1518,0
287,32.95,138.2,210.2,0.771,6436,1
211,72.16,119.0,232.6,0.353,2895,0
288,32.52,144.8,210.5,0.721,6416,1
276,74.0,108.8,234.1,0.33,2386,0
253,30.63,147.6,217.9,0.715,6995,1
220,73.88,110.3,235.9,0.319,3267,0
226,67.87,117.5,241.0,0.374,3879,0
243,80.53,109.7,238.1,0.258,2540,0
284,91.1,102.7,247.3,0.18,1600,0
289,85.11,105.8,242.7,0.246,1330,0
250,90.07,94.7,248.3,0.186,1374,0
223,89.19,98.8,249.3,0.198,962,0
256,80.42,107.1,241.5,0.284,2778,0
283,74.03,113.3,254.0,0.345,2916,0
254,71.3,116.3,245.5,0.381,2513,0
289,38.91,142.2,215.3,0.647,5911,1
200,91.9,96.5,255.8,0.222,1464,0
250,35.43,148.5,224.1,0.672,6665,1
204,62.95,121.0,224.1,0.428,3937,0
261,92.34,100.3,235.4,0.191,1620,0
261,80.94,109.5,243.1,0.407,2551,0
231,53.14,135.6,225.8,0.657,4849,1
279,77.38,110.1,225.0,0.286,2052,0
295,35.67,150.5,217.7,0.758,5869,1
245,84.46,102.0,244.1,0.252,2225,0
243,36.34,145.5,213.7,0.723,6483,1
219,77.2,112.4,249.3,0.429,2134,0
202,33.24,142.7,214.3,0.77,5675,1
240,89.45,97.4,244.2,0.212,1917,0
244,85.65,99.5,244.5,0.213,1503,0
276,68.9,116.2,227.1,0.439,3275,0
286,28.77,148.4,207.7,0.794,7245,1
210,91.99,97.2,231.0,0.217,1576,0
215,35.39,144.6,219.1,0.711,5687,1
256,79.09,106.7,246.3,0.432,2890,0
237,48.63,134.3,225.8,0.546,4625,1
270,75.1,108.4,239.9,0.304,3107,0
232,79.65,103.9,240.6,0.28,1743,0
241,84.2,98.7,252.7,0.235,1625,0
244,74.13,104.8,237.2,0.329,2332,0
260,88.81,96.8,251.5,0.223,1620,0
206,85.82,104.2,249.2,0.226,1929,0
288,78.2,107.7,232.0,0.37,2701,0
233,71.74,114.1,240.6,0.356,2754,0
221,79.09,106.2,234.1,0.275,2916,0
264,50.9,139.5,221.9,0.565,4190,1
213,72.43,114.1,236.0,0.478,2727,0
259,95.31,91.7,257.2,0.128,469,0
206,62.45,117.7,227.3,0.42,3632,0
226,71.39,121.2,238.5,0.356,3567,0
272,74.57,106.0,228.9,0.339,2523,0
237,89.49,95.8,245.3,0.199,1260,0
290,80.55,103.4,238.7,0.266,2005,0
235,34.3,145.7,223.7,0.695,6575,1
269,76.67,111.2,234.9,0.298,2690,0
202,79.46,107.7,231.6,0.269,2246,0
297,76.71,108.3,236.9,0.352,2420,0
