parcel_id,parcel_value,prior_claims,account_age_days,claim_lag_days,fraud_flag
962,16.0,1,1630,17,0
963,84.81,0,453,23,0
964,48.21,0,725,12,0
965,41.75,1,761,7,0
966,58.02,0,1436,29,0
967,36.88,0,1426,22,0
968,19.02,1,915,28,0
969,93.69,0,230,7,0
970,27.99,0,536,12,0
971,216.47,0,3,2,1
972,92.84,1,453,15,0
973,36.9,0,267,21,0
974,87.13,1,1151,15,0
975,13.01,0,1024,16,0
976,116.59,0,1438,21,0
977,52.84,2,91,26,0
978,18.58,0,1496,10,0
979,5.0,0,130,16,0
980,14.33,1,842,13,0
981,70.03,2,1095,15,0
982,29.02,0,407,15,0
983,47.63,1,1328,29,0
984,24.67,0,1718,23,0
985,38.81,1,825,23,0
986,19.97,1,790,26,0
987,71.35,0,500,21,0
988,32.1,0,1197,27,0
989,47.32,1,1393,29,0
990,69.64,7,268,0,1
991,416.87,3,6,1,1
992,239.15,6,2,5,1
993,64.35,1,1741,6,0
994,29.03,0,957,10,0
995,21.81,0,1192,27,0
996,25.72,2,1636,7,0
997,8.35,0,1080,6,0
998,30.19,1,1048,15,0
999,35.73,0,544,19,0
1000,18.9,0,658,10,0
1001,54.15,1,1010,6,0
1002,16.77,2,532,16,0
1003,42.87,0,908,25,0
1004,12.65,0,1218,8,0
1005,29.62,0,669,6,0
1006,40.56,8,229,2,1
1007,24.73,0,836,11,0
1008,92.04,0,207,10,0
1009,77.15,2,445,12,0
1010,25.91,0,350,23,0
1011,30.91,0,931,16,0
1012,45.48,1,1418,17,0
1013,33.47,1,353,21,0
1014,14.2,0,387,6,0
1015,64.06,1,1779,20,0
1016,34.79,6,180,2,1
1017,16.55,0,252,10,0
1018,27.41,0,835,19,0
1019,42.22,0,1797,26,0
1020,95.13,0,388,24,0
1021,136.28,0,492,21,0
1022,14.44,1,1485,22,0
1023,9.22,1,1181,21,0
1024,54.34,0,1783,5,0
1025,52.14,0,517,7,0
1026,50.43,1,1441,29,0
1027,42.84,0,748,8,0
1028,36.22,0,419,8,0
1029,60.93,2,1222,18,0
1030,21.42,0,831,9,0
1031,5.53,2,593,9,0
1032,42.75,2,1148,17,0
1033,18.54,0,169,24,0
1034,73.26,2,820,16,0
1035,92.48,0,1749,6,0
1036,9.64,1,1749,16,0
1037,78.66,1,1223,20,0
1038,35.58,0,1646,25,0
1039,18.87,1,1762,7,0
1040,84.2,0,668,23,0
1041,71.36,1,694,10,0
1042,109.36,1,520,26,0
1043,107.3,1,1074,6,0
1044,395.78,6,6,1,1
1045,78.03,1,115,15,0
1046,38.25,0,862,20,0
1047,46.58,0,373,15,0
1048,20.23,1,547,6,0
1049,26.03,1,599,8,0
1050,36.36,1,1574,25,0
1051,19.51,0,1765,13,0
1052,23.34,1,454,16,0
1053,20.16,2,149,27,0
1054,107.98,0,372,5,0
1055,43.46,1,1372,16,0
1056,15.17,1,1398,7,0
1057,35.16,2,166,6,0
1058,45.8,2,951,6,0
1059,56.29,0,525,17,0
1060,29.14,1,1342,22,0
1061,35.02,0,1397,16,0
1062,52.26,1,380,29,0
1063,8.33,1,842,27,0
1064,60.79,1,1446,23,0
1065,11.88,1,1299,25,0
1066,111.02,0,374,15,0
1067,28.46,0,607,28,0
1068,28.97,1,517,29,0
1069,17.95,1,246,28,0
1070,59.67,0,1556,13,0
1071,66.92,0,1535,19,0
1072,16.04,0,1698,21,0
1073,35.91,1,232,12,0
1074,29.56,2,831,17,0
1075,44.71,1,540,10,0
1076,31.07,0,1149,5,0
1077,38.02,0,185,17,0
1078,32.07,0,268,25,0
1079,136.36,1,167,10,0
1080,12.81,0,1651,13,0
1081,32.74,0,901,18,0
1082,25.38,1,840,8,0
1083,107.47,0,949,25,0
1084,10.96,0,682,14,0
1085,26.62,0,142,14,0
1086,42.79,0,107,5,0
1087,49.86,1,642,29,0
1088,32.55,2,130,26,0
1089,25.62,0,1043,25,0
1090,29.51,0,775,19,0
1091,22.61,1,1160,24,0
1092,140.77,1,1316,6,0
1093,21.15,0,182,27,0
1094,21.44,7,281,0,1
1095,465.42,1,2,2,1
1096,37.07,0,1418,8,0
1097,67.43,1,331,18,0
1098,27.6,1,1146,22,0
1099,41.18,0,1138,27,0
1100,53.65,1,178,21,0
1101,17.91,1,1449,24,0
1102,45.42,1,1486,26,0
1103,43.1,1,1419,18,0
1104,54.96,2,1702,25,0
1105,8.24,0,1207,11,0
1106,104.46,0,1012,13,0
1107,6.61,1,1658,5,0
1108,42.21,1,191,26,0
1109,23.15,2,687,5,0
1110,69.49,1,1021,8,0
1111,57.54,1,1606,28,0
1112,52.87,0,1790,12,0
1113,122.02,0,605,14,0
1114,67.46,0,92,7,0
1115,121.03,0,717,17,0
1116,64.62,2,1646,23,0
1117,31.93,0,547,14,0
1118,25.17,0,919,11,0
1119,84.57,4,176,0,1
1120,17.03,0,1108,24,0
1121,171.47,0,833,28,0
1122,21.05,0,1323,29,0
1123,33.98,0,1159,9,0
1124,39.72,1,447,18,0
1125,81.56,0,1672,27,0
1126,34.89,1,343,15,0
1127,76.96,1,866,29,0
1128,80.67,0,736,11,0
1129,20.35,1,579,20,0
1130,55.86,2,1487,13,0
1131,20.71,0,802,15,0
1132,89.95,1,1637,13,0
1133,24.38,1,656,6,0
1134,42.04,2,603,6,0
1135,14.29,1,931,28,0
1136,17.94,0,598,11,0
1137,48.71,0,903,14,0
1138,6.57,0,577,16,0
1139,170.99,1,1500,27,0
1140,10.41,0,1616,26,0
1141,22.14,1,114,20,0
1142,10.71,1,1249,29,0
1143,19.09,0,1185,7,0
1144,10.79,1,1725,9,0
1145,28.74,0,907,26,0
1146,23.18,0,1488,10,0
1147,10.09,1,942,11,0
1148,57.66,7,335,1,1
1149,30.49,0,609,5,0
1150,15.99,0,1023,22,0
1151,47.58,1,432,29,0
1152,47.28,1,697,19,0
1153,20.04,0,1511,25,0
1154,21.03,0,305,12,0
1155,35.19,0,1199,29,0
1156,47.82,2,460,26,0
1157,23.61,1,1248,7,0
1158,21.08,1,324,10,0
1159,44.91,1,1604,17,0
1160,8.08,2,952,28,0
1161,10.41,0,627,6,0
1162,30.5,0,495,12,0
1163,42.87,0,1046,18,0
1164,15.65,0,1246,29,0
1165,43.06,2,597,16,0
1166,48.6,1,824,6,0
1167,5.0,0,832,12,0
1168,47.56,2,634,27,0
1169,15.31,0,709,14,0
1170,18.93,1,1089,7,0
1171,28.63,2,1098,18,0
1172,19.26,1,420,25,0
1173,14.89,1,488,23,0
1174,31.68,2,217,29,0
1175,79.79,1,737,23,0
1176,65.17,1,1245,8,0
1177,13.34,0,560,28,0
1178,73.24,6,71,0,1
1179,45.56,0,916,13,0
1180,21.53,1,322,11,0
1181,26.19,1,489,21,0
1182,17.83,2,261,22,0
1183,15.01,1,1733,27,0
1184,21.96,0,775,16,0
1185,45.36,0,868,15,0
1186,22.95,2,1759,9,0
1187,31.82,2,1548,19,0
1188,28.98,1,289,19,0
1189,85.68,0,694,25,0
1190,54.26,2,219,8,0
1191,83.68,1,1378,18,0
1192,17.37,0,968,11,0
1193,11.67,1,239,11,0
1194,39.4,2,927,28,0
1195,38.27,0,1400,6,0
1196,68.49,0,1054,25,0
1197,81.71,1,464,7,0
1198,36.15,2,959,6,0
1199,79.21,2,175,27,0
1200,20.78,2,156,7,0
1201,41.79,0,1086,28,0
1202,6.68,1,219,7,0
1203,42.57,0,815,26,0
1204,17.5,2,956,20,0
1205,20.16,1,1655,24,0
1206,37.75,1,92,18,0
1207,47.23,1,1453,6,0
1208,14.93,0,262,18,0
1209,19.38,0,977,29,0
1210,12.88,2,1487,11,0
1211,30.57,1,469,12,0
1212,13.01,1,537,6,0
1213,23.03,1,123,11,0
1214,23.28,2,1346,7,0
1215,13.6,0,1127,24,0
1216,17.28,0,561,24,0
1217,65.28,1,300,23,0
1218,60.9,1,1681,29,0
1219,21.54,2,352,16,0
1220,30.45,0,1444,10,0
1221,437.6,4,19,1,1
1222,20.93,1,129,24,0
1223,7.48,1,154,18,0
1224,38.14,0,883,11,0
1225,40.1,1,657,9,0
1226,21.61,2,800,26,0
1227,66.38,1,470,5,0
1228,19.66,0,1040,20,0
1229,37.3,0,1398,20,0
1230,5.0,0,191,29,0
1231,18.31,1,1452,22,0
1232,22.96,1,1315,17,0
1233,437.59,0,10,1,1
1234,51.64,0,722,16,0
1235,361.91,0,4,2,1
1236,63.5,2,1203,15,0
1237,16.02,0,1103,6,0
1238,12.41,2,285,9,0
1239,16.48,0,1720,21,0
1240,106.76,0,1449,26,0
1241,21.68,0,1413,14,0
1242,29.25,2,111,16,0
1243,43.3,8,133,1,1
1244,14.74,0,511,8,0
1245,13.32,2,1584,11,0
1246,200.0,1,1279,16,0
1247,53.89,0,1553,11,0
1248,42.72,0,893,18,0
1249,35.75,0,875,11,0
1250,129.63,0,1152,29,0
1251,25.29,0,649,19,0
1252,142.73,0,1366,14,0
1253,7.01,1,176,6,0
1254,19.48,0,959,16,0
1255,47.78,0,524,17,0
1256,50.19,0,1484,5,0
1257,5.68,1,683,24,0
1258,257.82,0,12,1,1
1259,36.06,0,1242,19,0
1260,35.28,2,960,5,0
1261,25.74,1,666,23,0
1262,5.08,0,912,13,0
1263,40.43,0,344,26,0
1264,64.8,1,1507,23,0
1265,31.17,0,855,23,0
1266,112.56,2,1061,24,0
1267,16.53,2,1677,26,0
1268,16.73,1,1426,15,0
1269,17.92,1,523,8,0
1270,47.94,1,438,20,0
1271,5.0,2,1112,17,0
1272,96.54,0,642,21,0
1273,27.05,0,386,14,0
1274,21.48,1,254,23,0
1275,24.55,0,962,18,0
1276,21.71,2,1211,24,0
1277,51.26,0,1667,12,0
1278,43.81,0,685,15,0
1279,35.44,0,151,18,0
1280,13.79,1,1730,12,0
1281,36.29,1,613,27,0
1282,27.65,0,790,22,0
1283,141.12,1,947,9,0
1284,56.72,0,958,5,0
1285,8.88,0,1459,21,0
1286,71.82,1,295,26,0
1287,7.12,1,654,28,0
1288,28.11,2,1356,6,0
1289,48.98,1,377,5,0
1290,32.91,1,1389,25,0
1291,51.1,0,295,19,0
1292,25.55,0,98,18,0
1293,9.62,0,1372,5,0
1294,28.13,2,1581,9,0
1295,68.5,1,658,29,0
1296,39.79,1,172,28,0
1297,15.73,0,104,12,0
1298,10.31,1,610,28,0
1299,32.14,0,976,8,0
1300,24.27,0,1577,17,0
1301,132.31,0,1189,17,0
1302,6.09,1,1275,24,0
1303,254.45,6,190,2,1
1304,30.72,0,567,24,0
1305,131.51,0,1152,8,0
1306,50.05,0,448,16,0
1307,79.3,0,1713,14,0
1308,53.13,1,578,15,0
1309,46.35,0,513,20,0
1310,13.89,0,907,8,0
1311,8.44,0,1572,10,0
1312,28.1,2,1022,15,0
1313,20.14,0,108,26,0
1314,22.85,0,1597,26,0
1315,44.19,1,607,13,0
1316,25.39,0,762,12,0
1317,460.87,1,12,4,1
1318,11.17,0,1327,22,0
1319,13.43,1,1381,27,0
1320,32.18,0,1123,6,0
1321,60.46,0,578,9,0
1322,200.0,1,436,5,0
1323,55.12,1,1551,6,0
1324,19.5,1,963,26,0
1325,200.0,2,1463,29,0
1326,46.01,0,1174,16,0
1327,53.72,0,112,12,0
1328,25.72,0,663,18,0
1329,33.9,0,436,17,0
1330,200.0,0,1537,11,0
1331,44.99,0,111,10,0
1332,15.55,0,1657,20,0
1333,66.72,0,281,29,0
1334,27.74,1,235,14,0
1335,48.04,1,281,17,0
1336,6.03,1,429,15,0
1337,42.95,1,167,11,0
1338,90.42,0,523,11,0
1339,67.71,0,147,15,0
1340,27.04,1,1569,10,0
1341,23.74,0,995,14,0
1342,53.78,0,1751,12,0
1343,24.06,0,1017,14,0
1344,65.98,1,1773,29,0
1345,16.54,1,1353,29,0
1346,7.44,1,956,20,0
1347,28.23,2,1478,17,0
1348,58.05,1,843,6,0
1349,21.42,0,475,22,0
1350,70.97,0,263,29,0
1351,92.18,1,1196,23,0
1352,140.16,0,357,27,0
1353,14.47,1,197,24,0
1354,48.52,1,1067,11,0
1355,34.97,1,1726,13,0
1356,26.79,6,147,0,1
1357,5.0,0,319,9,0
1358,11.09,0,1346,28,0
1359,12.52,0,815,10,0
1360,10.97,1,1061,11,0
1361,13.07,1,499,12,0
1362,55.35,0,379,22,0
1363,25.0,1,223,15,0
1364,7.74,1,359,26,0
1365,27.68,1,833,14,0
1366,33.94,1,1784,6,0
1367,36.45,6,107,0,1
1368,100.13,1,1467,11,0
1369,12.33,0,467,29,0
1370,60.38,0,367,6,0
1371,46.99,0,943,5,0
1372,6.06,0,441,6,0
1373,72.34,0,1580,24,0
1374,34.0,0,1563,12,0
1375,50.17,0,656,18,0
1376,62.32,2,186,19,0
1377,13.93,1,134,7,0
1378,11.08,0,831,12,0
1379,86.89,2,861,23,0
1380,5.37,2,621,12,0
1381,56.21,1,731,28,0
1382,80.83,1,1097,26,0
1383,110.13,0,529,10,0
1384,22.87,2,1359,22,0
1385,24.2,0,320,19,0
1386,14.84,0,1450,6,0
1387,44.11,1,1040,18,0
1388,10.96,0,1349,22,0
1389,138.14,0,1524,7,0
1390,23.93,0,213,21,0
1391,26.26,1,1595,15,0
1392,16.2,2,1768,24,0
1393,33.44,0,1150,27,0
1394,69.15,1,100,11,0
1395,14.79,0,808,13,0
1396,5.74,0,1625,16,0
1397,23.16,0,821,9,0
1398,17.3,1,1434,18,0
1399,54.71,0,801,22,0
1400,22.14,2,1799,28,0
1401,66.08,2,1657,28,0
1402,35.72,1,1663,9,0
1403,31.96,1,747,24,0
1404,200.0,1,1573,19,0
1405,57.52,2,146,21,0
1406,6.72,1,897,23,0
1407,21.15,1,744,17,0
1408,110.06,1,235,25,0
1409,23.39,2,154,21,0
1410,6.54,1,1288,21,0
1411,45.72,1,1306,10,0
1412,27.32,1,329,11,0
1413,32.04,1,1740,12,0
1414,39.22,0,1454,9,0
1415,41.97,0,495,28,0
1416,407.33,1,14,0,1
1417,20.72,0,1130,11,0
1418,17.2,0,1713,13,0
1419,59.14,0,713,5,0
1420,7.7,1,791,27,0
1421,28.46,1,1764,23,0
1422,23.91,1,684,9,0
1423,21.34,1,176,9,0
1424,74.94,0,1512,29,0
1425,29.72,1,1442,15,0
1426,52.8,0,1104,17,0
1427,29.57,1,583,17,0
1428,33.96,1,243,18,0
1429,55.06,0,361,18,0
1430,23.83,0,702,16,0
1431,24.65,0,222,28,0
1432,14.47,1,666,14,0
1433,21.63,0,212,12,0
1434,21.71,0,577,22,0
1435,96.53,0,1643,27,0
1436,42.23,1,852,8,0
1437,17.52,0,1651,20,0
1438,200.0,1,1227,6,0
1439,9.66,2,846,26,0
1440,30.19,0,204,24,0
1441,61.18,1,1197,29,0
1442,27.06,1,1629,23,0
1443,69.73,1,376,26,0
1444,32.76,0,731,8,0
1445,22.96,2,1441,15,0
1446,37.59,0,553,16,0
1447,24.96,1,219,29,0
1448,23.45,0,1560,21,0
1449,87.13,0,1009,22,0
1450,36.57,0,632,10,0
1451,78.53,0,977,15,0
1452,18.53,2,1254,26,0
1453,34.72,0,974,8,0
1454,40.66,1,1357,5,0
1455,124.7,2,936,14,0
1456,28.85,1,290,26,0
1457,46.1,0,100,20,0
1458,7.27,0,1716,7,0
1459,45.75,0,809,21,0
1460,13.71,0,808,16,0
1461,28.31,0,1266,16,0
1462,28.32,0,1168,24,0
1463,50.52,1,932,11,0
1464,14.2,1,1289,12,0
1465,40.46,0,996,17,0
1466,59.7,1,1464,25,0
1467,86.61,0,1321,13,0
1468,30.35,0,1734,18,0
1469,64.01,0,1083,14,0
1470,8.6,0,1236,16,0
1471,8.27,0,1075,24,0
1472,17.91,1,275,11,0
1473,131.19,0,475,21,0
1474,13.69,1,1119,7,0
1475,240.97,3,18,1,1
1476,11.38,0,1029,10,0
1477,78.47,1,144,19,0
1478,43.36,0,613,22,0
1479,26.67,0,894,20,0
1480,8.72,1,1533,14,0
1481,27.78,0,1482,26,0
1482,52.04,1,1728,13,0
1483,28.42,0,241,9,0
1484,39.97,1,1659,20,0
1485,29.84,1,1351,6,0
1486,14.13,2,912,16,0
1487,114.75,5,330,0,1
1488,30.45,2,1615,26,0
1489,248.92,1,16,1,1
1490,25.06,1,1061,5,0
1491,30.89,0,1128,21,0
1492,25.1,2,1346,23,0
1493,26.11,0,1713,11,0
1494,48.61,0,258,24,0
1495,28.29,0,1495,26,0
1496,18.29,0,380,22,0
1497,11.29,1,961,25,0
1498,36.49,1,523,25,0
1499,78.72,0,1593,20,0
1500,54.4,0,595,13,0
1501,12.54,1,985,21,0
1502,62.43,0,1454,29,0
1503,105.33,0,722,23,0
1504,27.76,1,1147,22,0
1505,20.02,0,307,14,0
1506,63.07,0,1500,29,0
1507,35.09,0,897,20,0
1508,34.23,0,596,17,0
1509,40.67,0,1495,7,0
1510,11.3,0,551,20,0
1511,64.86,0,887,12,0
1512,82.92,0,595,9,0
1513,23.44,0,615,7,0
1514,63.09,0,962,21,0
1515,155.56,2,1172,7,0
1516,19.25,0,738,24,0
1517,26.1,8,29,2,1
1518,17.33,2,1620,13,0
1519,8.42,0,1337,27,0
1520,13.0,0,675,22,0
1521,26.5,0,1321,13,0
1522,42.42,0,96,12,0
1523,18.79,0,832,9,0
1524,20.61,2,363,22,0
1525,58.06,0,261,13,0
1526,18.78,0,1201,20,0
1527,54.29,0,516,28,0
1528,48.19,0,1008,13,0
1529,18.17,0,808,8,0
1530,235.89,5,8,3,1
1531,15.72,0,711,18,0
1532,19.51,0,1062,19,0
1533,6.04,0,1653,8,0
1534,27.01,0,214,23,0
1535,17.59,1,1196,11,0
1536,23.1,0,457,12,0
1537,28.9,0,1244,24,0
1538,31.03,2,262,13,0
1539,94.31,0,700,20,0
1540,85.01,1,1692,10,0
1541,16.57,0,93,8,0
1542,8.86,0,372,21,0
1543,8.84,0,1786,12,0
1544,24.94,1,319,7,0
1545,18.53,1,1433,18,0
1546,60.32,0,1198,18,0
1547,50.9,1,91,12,0
1548,5.69,2,521,8,0
1549,63.27,0,202,26,0
1550,32.23,1,1063,29,0
1551,14.21,1,498,27,0
1552,8.99,1,420,24,0
1553,200.0,0,912,22,0
1554,35.26,2,1063,17,0
1555,58.87,1,784,9,0
1556,32.59,0,1043,16,0
1557,14.17,0,682,20,0
1558,131.89,0,284,22,0
1559,33.43,0,760,5,0
1560,78.51,1,1262,9,0
1561,64.56,0,792,25,0
1562,19.73,0,824,24,0
1563,23.36,1,1363,15,0
1564,35.16,2,686,23,0
1565,200.0,2,1453,23,0
1566,11.32,0,1309,26,0
1567,33.63,0,392,8,0
1568,31.85,0,1181,16,0
1569,41.17,1,1403,20,0
1570,476.99,0,23,3,1
1571,159.64,0,936,12,0
1572,39.94,0,1158,20,0
1573,162.06,0,1120,7,0
1574,23.06,1,1099,14,0
1575,26.76,2,739,9,0
1576,171.56,0,21,4,1
1577,22.32,1,836,14,0
1578,52.19,7,363,2,1
1579,11.82,1,336,27,0
1580,13.84,1,193,25,0
1581,67.32,0,1405,10,0
1582,148.31,1,413,11,0
1583,72.01,0,1441,6,0
1584,14.85,0,1056,28,0
1585,17.69,1,1259,25,0
1586,11.75,1,405,18,0
1587,24.98,2,1691,19,0
1588,27.07,2,267,10,0
1589,27.15,1,182,18,0
1590,38.29,1,1673,8,0
1591,241.85,0,4,2,1
1592,40.18,1,1154,25,0
1593,61.25,0,1674,7,0
1594,34.44,0,1661,18,0
1595,26.89,0,222,5,0
1596,33.23,0,1730,13,0
1597,35.41,1,1401,21,0
1598,15.96,1,174,15,0
1599,160.82,0,202,13,0
1600,8.28,0,915,11,0
1601,33.5,0,376,9,0
1602,20.05,0,1780,17,0
1603,51.78,1,1322,12,0
1604,9.28,0,1127,20,0
1605,84.99,1,555,26,0
1606,65.16,0,975,16,0
1607,27.21,1,687,5,0
1608,91.09,0,1523,6,0
1609,81.24,1,1235,8,0
1610,17.94,0,1194,6,0
1611,56.65,2,1201,27,0
1612,21.21,0,624,17,0
1613,31.23,1,531,18,0
1614,9.65,0,1531,18,0
1615,60.78,2,1773,15,0
1616,87.47,0,555,11,0
1617,31.35,1,1513,6,0
1618,69.42,0,335,22,0
1619,48.63,0,1620,5,0
1620,7.73,1,296,18,0
1621,31.74,0,839,23,0
1622,234.44,0,11,1,1
1623,8.44,1,757,8,0
1624,21.96,1,1328,25,0
1625,15.86,1,1121,11,0
1626,28.56,0,1288,25,0
1627,5.0,0,1442,8,0
1628,90.17,1,505,23,0
1629,20.04,0,858,8,0
1630,56.09,0,1198,10,0
1631,83.48,0,704,5,0
1632,65.13,0,556,14,0
1633,24.7,0,158,7,0
1634,40.42,0,417,29,0
1635,40.64,0,1701,15,0
1636,40.21,1,1212,15,0
1637,30.5,1,1682,14,0
1638,141.31,0,1506,11,0
1639,44.42,1,976,7,0
1640,7.03,0,488,23,0
1641,15.08,1,1257,22,0
1642,14.4,1,358,16,0
1643,14.8,0,1698,18,0
1644,39.34,0,649,17,0
1645,20.87,1,254,9,0
1646,34.52,0,130,19,0
1647,29.81,1,986,27,0
1648,88.86,1,1619,25,0
1649,30.33,0,438,29,0
1650,94.07,0,1452,21,0
1651,47.38,1,1792,27,0
1652,105.15,0,382,9,0
1653,200.0,1,795,20,0
1654,29.51,1,245,18,0
1655,14.45,1,1619,20,0
1656,43.88,1,1718,7,0
1657,63.05,1,1787,21,0
1658,20.67,0,436,17,0
1659,166.95,0,1246,7,0
1660,22.94,0,135,27,0
1661,48.97,0,895,24,0
1662,114.12,0,481,15,0
1663,19.78,1,1553,29,0
1664,72.69,1,181,27,0
1665,94.41,2,1711,29,0
1666,13.06,1,843,5,0
1667,26.11,0,641,20,0
1668,113.14,0,992,8,0
1669,23.77,1,1487,15,0
1670,364.13,0,13,0,1
1671,8.59,0,1630,15,0
1672,28.68,1,632,18,0
1673,82.16,1,1082,27,0
1674,5.0,0,775,26,0
1675,456.32,4,7,3,1
1676,28.3,0,1020,21,0
1677,46.43,6,258,0,1
1678,17.62,1,298,25,0
1679,34.61,0,1700,12,0
1680,56.88,1,781,6,0
1681,71.8,1,1220,12,0
1682,40.62,0,1454,7,0
1683,18.62,0,164,27,0
1684,71.85,0,924,19,0
1685,18.29,1,1363,10,0
1686,27.32,2,1095,9,0
1687,22.66,1,715,29,0
1688,389.47,1,27,0,1
1689,29.99,1,1278,23,0
1690,78.41,1,1390,27,0
1691,10.94,2,1126,20,0
1692,6.81,0,992,14,0
1693,30.66,0,1190,13,0
1694,10.99,0,1288,16,0
1695,341.03,1,17,0,1
1696,64.68,2,400,15,0
1697,40.98,0,929,25,0
1698,200.0,0,1794,8,0
1699,9.45,1,604,11,0
1700,44.84,0,1057,12,0
1701,22.26,1,124,7,0
1702,57.78,0,249,7,0
1703,27.94,1,1774,25,0
1704,8.6,1,1061,12,0
1705,12.53,0,309,7,0
1706,137.19,1,501,14,0
1707,8.42,0,381,7,0
1708,46.08,2,488,11,0
1709,24.16,2,1390,20,0
1710,60.78,0,443,29,0
1711,158.92,1,125,28,0
1712,11.74,0,261,16,0
1713,32.38,0,1139,17,0
1714,12.55,1,1031,16,0
1715,65.26,0,260,23,0
1716,28.95,0,1129,12,0
1717,8.03,0,1472,23,0
1718,18.23,0,1598,8,0
1719,31.84,0,219,12,0
1720,30.22,0,606,22,0
1721,9.97,2,1211,12,0
1722,12.97,0,142,10,0
1723,86.27,0,1431,22,0
1724,20.08,0,834,6,0
1725,498.13,1,3,4,1
1726,11.46,0,267,10,0
1727,5.0,0,344,5,0
1728,37.92,1,208,22,0
1729,81.78,1,159,16,0
1730,61.5,0,667,24,0
1731,36.51,7,79,2,1
1732,93.47,2,1244,15,0
1733,12.21,0,1449,29,0
1734,155.99,1,659,14,0
1735,63.14,0,526,8,0
1736,26.87,1,458,13,0
1737,24.22,1,756,16,0
1738,11.34,0,338,26,0
1739,5.17,1,916,27,0
1740,54.2,0,282,7,0
1741,78.77,0,496,23,0
1742,39.88,0,506,28,0
1743,253.82,5,8,1,1
1744,52.06,0,761,24,0
1745,16.25,0,1357,16,0
1746,41.92,0,1621,7,0
1747,52.77,1,112,9,0
1748,33.37,1,372,11,0
1749,72.96,1,846,17,0
1750,34.91,1,1261,20,0
1751,12.75,1,819,7,0
1752,13.37,0,538,13,0
1753,60.3,1,1527,16,0
1754,61.7,1,823,16,0
1755,8.48,1,1252,19,0
1756,33.92,0,1714,28,0
1757,174.44,0,1019,29,0
1758,44.11,0,700,9,0
1759,46.11,1,983,16,0
1760,108.74,0,1697,19,0
1761,27.9,0,1609,28,0
1762,45.14,1,223,8,0
1763,14.84,1,1323,29,0
1764,16.91,0,1295,26,0
1765,86.75,0,496,27,0
1766,45.21,0,763,23,0
1767,24.41,1,1554,8,0
1768,360.87,5,6,3,1
1769,29.6,2,366,24,0
1770,39.22,0,1435,12,0
1771,17.97,0,1121,7,0
1772,92.65,1,1255,20,0
1773,82.49,5,105,1,1
1774,88.79,1,1599,5,0
1775,14.56,0,1441,20,0
1776,19.35,0,1379,17,0
1777,20.82,0,290,8,0
1778,9.06,0,1593,28,0
1779,5.0,1,1545,29,0
1780,41.56,0,1305,13,0
1781,55.29,1,590,26,0
1782,85.29,1,917,17,0
1783,29.01,2,439,15,0
1784,47.9,1,1449,17,0
1785,68.3,2,1798,17,0
1786,63.91,0,1631,20,0
1787,7.9,0,843,10,0
1788,52.03,1,810,7,0
1789,31.48,1,1456,13,0
1790,38.49,0,287,17,0
1791,317.98,6,11,2,1
1792,39.16,1,1762,17,0
1793,22.06,0,633,29,0
1794,33.1,0,1720,10,0
1795,27.44,0,1085,23,0
1796,16.02,1,1777,24,0
1797,16.83,1,512,29,0
1798,33.65,0,1496,27,0
1799,22.66,2,159,26,0
1800,60.94,1,106,29,0
1801,114.54,0,414,9,0
1802,37.21,0,635,6,0
1803,110.72,1,240,27,0
1804,27.12,1,937,9,0
1805,16.97,1,1068,6,0
1806,51.91,1,417,6,0
1807,8.6,0,1202,16,0
1808,40.95,2,939,11,0
1809,36.2,1,1024,17,0
1810,9.32,2,988,15,0
1811,8.45,0,1393,15,0
1812,51.69,0,1552,17,0
1813,17.33,0,736,22,0
1814,127.75,1,398,26,0
1815,39.38,0,1075,5,0
1816,56.77,0,1082,10,0
1817,83.93,0,374,18,0
1818,40.95,0,1227,20,0
1819,48.14,0,1145,22,0
1820,20.0,5,124,1,1
1821,24.18,1,362,16,0
1822,29.09,2,786,25,0
1823,174.09,2,471,23,0
1824,44.31,0,1016,11,0
1825,39.02,2,1124,15,0
1826,56.74,0,1141,8,0
1827,47.08,1,1344,8,0
1828,23.64,0,1427,8,0
1829,88.86,1,800,8,0
1830,235.89,0,14,3,1
1831,350.33,5,2,2,1
1832,22.8,0,429,23,0
1833,18.51,2,1093,15,0
1834,81.57,0,1305,12,0
1835,99.35,0,1699,8,0
1836,5.45,0,1295,6,0
1837,15.04,0,1353,5,0
1838,43.01,0,337,8,0
1839,19.92,1,1660,25,0
1840,24.67,0,1256,19,0
1841,10.55,0,561,23,0
1842,15.0,0,482,13,0
1843,32.91,2,598,15,0
1844,28.98,1,258,16,0
1845,310.42,0,12,3,1
1846,222.59,4,14,5,1
1847,46.21,1,1704,7,0
1848,32.42,8,305,1,1
1849,14.67,1,1064,28,0
1850,24.56,0,912,26,0
1851,15.15,0,717,23,0
1852,24.44,0,872,22,0
1853,47.51,0,1712,22,0
1854,121.74,0,180,29,0
1855,29.12,2,771,28,0
1856,31.47,0,1660,14,0
1857,11.19,0,467,18,0
1858,9.62,0,1573,9,0
1859,26.8,1,340,14,0
1860,13.97,1,1726,24,0
1861,22.47,0,1185,14,0
1862,20.21,1,723,28,0
1863,5.0,1,1744,5,0
1864,21.98,0,795,18,0
1865,66.13,0,1634,7,0
1866,37.32,0,493,18,0
1867,10.4,0,253,8,0
1868,17.48,1,1776,22,0
