parcel_id,order_date,region,driver_id,vehicle_id,parcel_value,parcel_volume,vehicle_health_score,fraud_flag,is_delayed,delivery_date
331,2024-04-08,PH,1011,280,1.1,66,66.24716620029498,0,1,2024-04-10
332,2024-04-25,SG,1063,281,17.0,59,75.2777390537263,0,0,2024-04-26
333,2024-06-08,SG,1058,294,2.49,56,81.89626137314907,0,0,2024-06-10
334,2024-06-09,SG,1066,205,52.66,67,54.042994736819224,0,1,2024-06-11
335,2024-03-07,SG,1090,233,5.31,52,86.5833129159671,0,0,2024-03-09
336,2024-05-07,MY,1049,243,93.45,56,80.14111760461353,0,0,2024-05-09
337,2024-01-18,MY,1022,243,52.01,42,61.20520436627634,0,0,2024-01-22
338,2024-01-25,ID,1039,226,1.46,68,58.82558783575893,0,1,2024-01-27
339,2024-02-23,SG,1096,299,62.72,65,90.87828131841282,0,1,2024-02-28
340,2024-02-27,ID,1077,251,99.04,66,61.27484672176939,0,1,2024-03-03
341,2024-03-07,TH,1086,241,54.11,52,68.06650129875491,0,0,2024-03-10
342,2024-04-13,ID,1094,224,1.55,64,83.76585036792295,0,0,2024-04-15
343,2024-06-22,VN,1076,273,97.57,36,81.83322303003331,0,0,2024-06-24
344,2024-01-24,MY,1075,238,65.93,45,100.0,0,0,2024-01-26
345,2024-04-23,MY,1098,238,23.78,44,44.23833358303634,0,0,2024-04-25
346,2024-02-01,SG,1017,211,19.92,55,54.76869377534489,0,0,2024-02-05
347,2024-06-23,SG,1020,210,32.68,55,89.33717515267328,0,0,2024-06-27
348,2024-03-26,TH,1000,202,100.91,54,58.016384908123065,0,0,2024-03-30
349,2024-05-30,PH,1037,221,14.52,62,78.610335159245,0,0,2024-06-03
350,2024-05-06,TH,1040,203,5.32,56,56.27784195475451,0,0,2024-05-08
351,2024-06-03,VN,1041,207,99.99,51,77.44110353738623,0,0,2024-06-04
352,2024-05-09,SG,1008,213,1.33,67,75.45031142661938,0,1,2024-05-11
353,2024-01-17,SG,1022,283,120.95,71,74.32520901636497,1,1,2024-01-20
354,2024-04-13,TH,1077,287,18.25,64,79.8603301249197,0,0,2024-04-14
355,2024-06-09,TH,1010,213,35.49,67,49.01092937150044,0,1,2024-06-13
356,2024-05-16,TH,1070,291,7.1,63,56.522095103777815,0,0,2024-05-19
357,2024-02-12,MY,1030,215,116.27,45,68.35077192500081,0,0,2024-02-13
358,2024-06-24,ID,1087,231,69.28,57,54.63147754021285,0,0,2024-06-25
359,2024-02-08,ID,1025,263,128.95,69,94.40607572868188,0,1,2024-02-13
360,2024-06-18,SG,1029,275,57.48,58,88.42688167826549,0,0,2024-06-20
361,2024-01-26,MY,1033,215,10.21,61,62.88167856463056,0,0,2024-01-28
362,2024-04-08,TH,1045,251,18.43,66,58.96695166288167,0,1,2024-04-12
363,2024-02-19,SG,1068,218,33.36,40,65.80888680616373,0,0,2024-02-20
364,2024-06-01,MY,1004,268,46.73,60,98.24042012617478,0,0,2024-06-02
365,2024-05-31,VN,1060,211,130.5,62,85.93501786506621,0,0,2024-06-03
366,2024-01-13,PH,1082,292,24.22,58,63.75112200243747,0,0,2024-01-16
367,2024-02-29,MY,1037,204,60.71,42,33.60291566138099,0,1,2024-03-05
368,2024-05-14,SG,1027,241,162.22,43,51.73131002412358,0,0,2024-05-18
369,2024-02-26,ID,1025,216,8.27,69,46.34043552293841,0,1,2024-02-28
370,2024-02-05,TH,1060,271,99.28,49,64.90411866714553,0,0,2024-02-08
371,2024-06-21,PH,1022,293,27.3,56,65.01263528815934,0,0,2024-06-22
372,2024-01-20,VN,1045,209,65.92,56,85.50228200884114,0,0,2024-01-23
373,2024-03-05,PH,1029,283,17.37,57,55.722669204225745,0,0,2024-03-08
374,2024-01-08,PH,1066,215,20.32,67,71.09772553811504,0,1,2024-01-12
375,2024-05-23,MY,1091,215,1.38,60,59.609014368044214,0,0,2024-05-25
376,2024-05-21,SG,1032,241,177.72,41,69.53970470678598,0,0,2024-05-23
377,2024-04-24,SG,1002,202,83.95,55,65.81322362873891,0,0,2024-04-26
378,2024-05-22,PH,1068,222,4.93,54,71.31592174447933,0,0,2024-05-26
379,2024-04-01,TH,1082,285,380.93,52,66.6306295326566,1,0,2024-04-05
380,2024-04-07,SG,1041,227,46.45,62,54.99885163682154,0,0,2024-04-10
381,2024-03-06,PH,1061,244,96.11,48,88.99344293603835,0,0,2024-03-08
382,2024-02-01,SG,1057,299,3.45,55,92.39383639472665,0,0,2024-02-04
383,2024-03-26,TH,1056,267,24.67,54,63.61203133541652,0,0,2024-03-28
384,2024-02-20,VN,1000,223,55.38,52,48.39138553138575,0,0,2024-02-24
385,2024-06-01,PH,1072,218,5.63,60,44.608830747983774,0,0,2024-06-05
386,2024-03-03,ID,1059,274,33.56,56,88.36615326565108,0,0,2024-03-04
387,2024-05-04,ID,1068,239,29.23,60,76.0431075310356,0,0,2024-05-07
388,2024-05-29,PH,1058,245,12.17,46,92.18822881667364,0,0,2024-06-02
389,2024-02-27,MY,1045,239,17.85,66,78.25917439580681,0,1,2024-03-01
390,2024-02-27,VN,1033,261,170.74,66,53.15727857425958,1,1,2024-03-03
391,2024-03-26,MY,1096,217,17.03,54,70.193376753376,0,0,2024-03-28
392,2024-02-18,ID,1024,211,12.0,65,75.60811119435681,0,1,2024-02-22
393,2024-06-28,TH,1041,213,38.42,49,61.823713653831845,0,0,2024-07-01
394,2024-06-18,PH,1028,281,55.58,58,81.92578134714206,0,0,2024-06-21
395,2024-03-10,SG,1024,260,64.57,57,46.10532452677214,0,0,2024-03-14
396,2024-01-15,ID,1053,211,70.17,65,69.8907254163779,0,1,2024-01-20
397,2024-02-23,VN,1072,226,1.88,65,76.02691364439849,0,1,2024-02-27
398,2024-04-10,ID,1066,205,25.02,65,61.197261478065826,0,1,2024-04-15
399,2024-01-08,VN,1014,287,74.35,67,55.91070759683431,0,1,2024-01-12
400,2024-02-22,VN,1003,232,117.62,51,46.060371397761116,0,0,2024-02-25
401,2024-02-29,PH,1037,279,46.09,42,73.14953359387246,0,0,2024-03-03
402,2024-04-17,VN,1019,249,2.69,63,53.70915215959424,0,0,2024-04-18
403,2024-01-05,MY,1022,211,25.26,46,68.48182582150004,0,0,2024-01-07
404,2024-04-12,TH,1036,294,3.86,61,79.17070031460543,0,0,2024-04-13
405,2024-01-06,ID,1061,256,69.02,48,81.65217293506352,0,0,2024-01-09
406,2024-04-18,TH,1007,252,3.28,63,86.45475165449506,0,0,2024-04-22
407,2024-04-25,SG,1036,212,10.27,59,81.12540998333671,0,0,2024-04-29
408,2024-04-03,ID,1044,271,26.97,52,53.26440067359874,0,0,2024-04-04
409,2024-02-16,TH,1096,202,31.06,65,59.399355973209445,0,1,2024-02-20
410,2024-04-08,TH,1032,263,26.08,66,88.61817483912924,0,1,2024-04-11
411,2024-02-24,PH,1006,283,31.12,52,96.19586380322403,0,0,2024-02-26
412,2024-06-16,PH,1021,257,62.46,59,86.68439733694616,0,0,2024-06-20
413,2024-02-21,SG,1004,203,23.04,50,81.65104312370723,0,0,2024-02-23
414,2024-05-23,VN,1014,244,39.68,60,74.54898565865513,0,0,2024-05-24
415,2024-01-13,ID,1020,265,18.07,58,52.40704715486929,0,0,2024-01-17
416,2024-04-23,PH,1088,235,21.82,44,78.215752883495,0,0,2024-04-25
417,2024-05-03,ID,1016,222,47.57,51,44.79250059734089,0,0,2024-05-06
418,2024-04-15,SG,1055,218,33.72,62,95.20299838482052,0,0,2024-04-17
419,2024-06-06,PH,1049,239,64.19,58,75.2294878114346,0,0,2024-06-07
420,2024-05-26,PH,1006,271,41.11,65,58.21676996295398,0,1,2024-05-29
421,2024-05-24,VN,1049,215,81.37,67,57.291921214503496,0,1,2024-05-27
422,2024-04-29,ID,1059,257,29.3,59,75.0357093458259,0,0,2024-04-30
423,2024-03-03,ID,1082,217,33.77,56,54.973698493237045,0,0,2024-03-04
424,2024-01-19,ID,1006,235,55.43,56,57.817053362396756,0,0,2024-01-20
425,2024-04-01,VN,1039,223,12.5,52,80.23171988968767,0,0,2024-04-04
426,2024-02-27,PH,1044,200,24.38,66,65.27607297333367,0,1,2024-03-01
427,2024-03-30,SG,1058,200,49.02,64,59.445800738847325,0,0,2024-04-02
428,2024-04-26,ID,1087,263,1.47,54,79.15802151359237,0,0,2024-04-29
429,2024-03-02,TH,1074,261,28.72,63,44.58511824596255,0,0,2024-03-03
430,2024-01-23,VN,1054,235,45.67,51,82.53042919926465,0,0,2024-01-27
431,2024-05-06,MY,1063,274,171.13,56,67.83860675058231,0,0,2024-05-09
432,2024-05-16,SG,1064,217,104.79,63,88.74665974629262,0,0,2024-05-18
433,2024-05-19,TH,1053,215,16.48,49,68.44959702006159,0,0,2024-05-20
434,2024-05-08,ID,1095,216,35.38,58,86.00609824106233,0,0,2024-05-11
435,2024-02-27,MY,1039,223,2.9,66,74.41193711993894,0,1,2024-03-01
436,2024-05-01,SG,1052,297,13.77,59,93.79896341981646,0,0,2024-05-03
437,2024-01-01,VN,1043,267,74.55,51,58.002798995114176,0,0,2024-01-03
438,2024-02-03,MY,1062,298,6.58,47,64.65579925387588,0,0,2024-02-06
439,2024-04-05,PH,1001,278,14.9,54,53.68884169544951,0,0,2024-04-06
440,2024-05-05,MY,1078,201,144.16,60,75.21707746959754,0,0,2024-05-06
441,2024-04-27,TH,1020,294,86.82,63,52.99228949678503,0,0,2024-05-01
442,2024-02-17,SG,1087,272,76.12,54,69.41080531907747,0,0,2024-02-19
443,2024-03-29,TH,1049,209,99.96,55,68.30248810856895,0,0,2024-03-30
444,2024-04-26,TH,1080,252,69.24,54,38.289200119720924,0,1,2024-05-01
445,2024-05-08,ID,1051,288,6.42,58,77.27013947407906,0,0,2024-05-12
446,2024-01-16,VN,1008,250,36.34,51,51.58811453267725,0,0,2024-01-17
447,2024-03-09,MY,1098,268,29.37,66,62.8047258917858,0,1,2024-03-11
448,2024-01-22,SG,1019,213,18.64,63,78.57857338368225,0,0,2024-01-23
449,2024-04-02,PH,1082,265,89.8,64,89.73536335695209,0,0,2024-04-05
450,2024-03-16,VN,1017,281,31.19,57,85.49627575683235,0,0,2024-03-17
451,2024-06-02,VN,1083,292,3.11,66,53.03987803218233,0,1,2024-06-04
452,2024-05-23,SG,1029,252,16.08,60,43.98400709744565,0,0,2024-05-26
453,2024-06-27,VN,1064,283,12.98,64,68.62840145184661,0,0,2024-06-28
454,2024-03-26,ID,1023,263,109.23,54,67.84177356068315,0,0,2024-03-27
455,2024-01-29,VN,1087,271,52.13,62,58.3531985026527,0,0,2024-01-30
456,2024-03-09,ID,1046,248,41.09,66,68.90046955970223,0,1,2024-03-12
457,2024-02-16,MY,1082,289,35.33,65,53.504499430445165,0,1,2024-02-20
458,2024-04-03,MY,1093,261,52.51,52,65.62566624005223,0,0,2024-04-04
459,2024-05-23,TH,1089,236,70.3,60,67.96688029521336,0,0,2024-05-26
460,2024-06-24,ID,1043,248,40.41,57,80.48819271241177,0,0,2024-06-28
461,2024-03-25,PH,1028,267,139.26,53,84.17900619209924,0,0,2024-03-29
462,2024-02-08,MY,1076,232,188.25,69,100.0,0,1,2024-02-12
463,2024-04-09,VN,1067,221,268.46,55,51.48824800087193,0,0,2024-04-10
464,2024-02-02,SG,1016,269,55.34,47,72.19910582833488,0,0,2024-02-05
465,2024-04-10,SG,1096,232,134.87,65,76.00596017103672,0,1,2024-04-13
466,2024-01-23,ID,1004,227,25.92,51,99.2756094457815,0,0,2024-01-27
467,2024-01-10,PH,1091,287,98.16,56,79.60169148658528,0,0,2024-01-13
468,2024-03-09,TH,1087,203,119.94,66,81.57529687424343,0,1,2024-03-11
469,2024-04-09,VN,1080,265,117.24,55,81.92159630846162,0,0,2024-04-10
470,2024-02-03,ID,1049,276,88.85,47,65.00745785271059,0,0,2024-02-07
471,2024-06-28,SG,1039,248,26.09,49,68.16627170205994,0,0,2024-06-30
472,2024-05-17,ID,1045,210,8.65,53,90.41943900429558,0,0,2024-05-21
473,2024-05-26,VN,1050,234,20.32,65,89.46761649860998,0,1,2024-05-28
474,2024-04-05,PH,1010,238,72.9,54,89.49517828495549,0,0,2024-04-07
475,2024-01-01,PH,1011,209,13.26,51,42.842108686492345,0,0,2024-01-04
476,2024-03-09,MY,1012,273,32.53,66,47.60916056962556,0,1,2024-03-14
477,2024-01-04,VN,1063,271,41.67,55,82.78448498649396,0,0,2024-01-07
478,2024-01-16,MY,1007,268,46.3,51,99.64891479993597,0,0,2024-01-19
479,2024-01-24,MY,1064,222,137.23,45,68.0793363548122,0,0,2024-01-25
480,2024-03-20,MY,1008,233,54.16,46,69.29589825643492,0,0,2024-03-21
481,2024-01-02,ID,1091,231,77.16,53,65.24624519517403,0,0,2024-01-04
482,2024-05-07,SG,1001,215,43.6,56,58.87939161284,0,0,2024-05-10
483,2024-06-08,PH,1077,267,89.66,56,63.22444069906087,0,0,2024-06-10
484,2024-03-24,ID,1012,253,15.3,71,86.7465929725038,0,1,2024-03-27
485,2024-05-31,SG,1001,227,11.78,62,65.58938369253974,0,0,2024-06-04
486,2024-05-19,PH,1067,259,130.4,49,57.19264636996519,0,0,2024-05-23
487,2024-06-26,VN,1075,277,59.12,56,80.86002584505059,0,0,2024-06-27
488,2024-06-11,PH,1047,275,55.66,52,65.50065296866212,0,0,2024-06-14
489,2024-05-03,PH,1073,259,31.49,51,78.29171076201712,0,0,2024-05-05
490,2024-02-02,PH,1002,284,23.64,47,40.057454185881554,0,0,2024-02-05
491,2024-06-09,TH,1067,279,40.56,67,89.9024070830053,0,1,2024-06-11
492,2024-06-27,VN,1005,243,6.42,64,52.66076595207099,0,0,2024-06-30
493,2024-06-19,ID,1086,201,30.32,58,95.06219142137904,0,0,2024-06-21
494,2024-04-10,ID,1004,222,30.38,65,43.104209721750884,0,1,2024-04-13
495,2024-01-12,SG,1002,292,38.65,69,87.12323601136615,0,1,2024-01-16
496,2024-03-07,ID,1009,245,50.35,52,67.15492684015996,0,0,2024-03-10
497,2024-03-05,MY,1042,272,157.7,57,94.43789780045208,0,0,2024-03-08
498,2024-06-09,PH,1018,253,52.8,67,90.24971675532566,0,1,2024-06-12
499,2024-06-16,ID,1013,270,107.59,59,56.53379428563067,0,0,2024-06-18
500,2024-03-14,SG,1020,292,40.63,53,54.57756532795793,0,0,2024-03-18
501,2024-02-12,SG,1042,280,49.3,45,66.4096160144853,0,0,2024-02-14
502,2024-02-13,MY,1027,208,3.62,48,58.883775017646386,0,0,2024-02-16
503,2024-01-29,SG,1020,269,7.15,62,54.326818860190414,0,0,2024-01-31
504,2024-05-20,TH,1035,243,43.34,68,80.26265295698971,0,1,2024-05-24
505,2024-01-12,PH,1023,283,25.19,69,90.98442151475223,0,1,2024-01-15
506,2024-04-04,PH,1053,273,80.18,41,70.20555079304192,0,0,2024-04-06
507,2024-02-15,PH,1037,272,39.17,66,78.65801778845812,0,1,2024-02-19
508,2024-05-09,VN,1016,211,106.98,67,64.17067779698507,0,1,2024-05-11
509,2024-02-04,ID,1021,296,179.37,57,61.77957081868111,1,0,2024-02-08
510,2024-03-21,TH,1082,231,7.99,56,80.22476185853921,0,0,2024-03-23
511,2024-03-30,ID,1044,233,25.11,64,59.438371855503355,0,0,2024-03-31
512,2024-01-08,TH,1073,282,54.68,67,60.18792436073038,0,1,2024-01-11
513,2024-04-02,ID,1060,232,18.23,64,59.1502363166647,0,0,2024-04-04
514,2024-06-02,MY,1010,263,15.53,66,76.1168856551589,0,1,2024-06-05
515,2024-03-30,SG,1060,247,84.03,64,58.30116752757137,0,0,2024-04-02
516,2024-06-10,SG,1037,215,196.56,50,62.19996578987211,0,0,2024-06-12
517,2024-04-24,MY,1065,249,74.32,55,60.39723032865159,0,0,2024-04-25
518,2024-04-14,TH,1032,222,37.08,51,44.8331715536721,0,0,2024-04-16
519,2024-05-14,VN,1042,225,29.22,43,65.08338715111883,0,0,2024-05-16
520,2024-02-27,TH,1030,253,38.79,66,79.104433359962,0,1,2024-03-01
521,2024-04-23,SG,1034,243,31.07,44,86.65681796499196,0,0,2024-04-26
522,2024-03-15,VN,1036,236,34.95,63,53.080957600092674,0,0,2024-03-18
523,2024-06-05,ID,1046,208,11.37,51,64.64038485946827,0,0,2024-06-06
524,2024-04-29,VN,1099,293,117.04,59,44.94967017519663,0,0,2024-05-02
525,2024-06-12,TH,1022,212,70.23,68,100.0,0,1,2024-06-15
526,2024-01-21,MY,1035,259,57.12,56,56.33999368320337,0,0,2024-01-24
527,2024-06-12,ID,1039,279,149.71,68,73.91706003130942,1,1,2024-06-17
528,2024-05-17,TH,1089,201,16.73,53,75.30281492321757,0,0,2024-05-20
529,2024-04-10,ID,1088,294,4.23,65,81.47211760222886,0,1,2024-04-13
530,2024-05-31,VN,1080,259,87.47,62,56.50643479172285,0,0,2024-06-02
531,2024-06-25,SG,1014,256,322.42,60,60.79695734075163,1,0,2024-06-29
532,2024-04-08,TH,1036,242,43.19,66,87.1357303755916,0,1,2024-04-12
533,2024-02-05,MY,1003,218,3.03,49,67.52617843112392,0,0,2024-02-07
534,2024-04-05,VN,1021,210,75.81,54,59.40828503979294,0,0,2024-04-08
535,2024-05-31,TH,1080,277,3.83,62,67.32984211111139,0,0,2024-06-03
536,2024-05-30,MY,1021,246,38.83,62,53.382395499595916,0,0,2024-06-01
537,2024-02-06,TH,1080,288,16.25,54,74.35057815833773,0,0,2024-02-07
538,2024-01-12,VN,1077,262,123.27,69,100.0,1,1,2024-01-16
539,2024-04-22,TH,1077,206,30.01,72,67.19923658847645,0,1,2024-04-27
540,2024-01-13,ID,1016,278,114.37,58,67.2906134589238,0,0,2024-01-14
541,2024-01-23,VN,1071,293,17.77,51,65.33220254943468,0,0,2024-01-24
542,2024-04-08,TH,1097,230,24.5,66,53.395313530484486,0,1,2024-04-12
543,2024-04-14,SG,1089,287,146.99,51,99.2869487993996,0,0,2024-04-18
544,2024-01-30,TH,1093,254,11.24,54,73.5772495649899,0,0,2024-02-02
545,2024-01-17,ID,1085,224,43.2,71,83.83986712002327,0,1,2024-01-20
546,2024-04-22,MY,1079,271,24.59,72,88.12045582177727,0,1,2024-04-25
547,2024-03-02,MY,1093,229,74.4,63,71.0844849934434,0,0,2024-03-03
548,2024-03-24,MY,1079,235,6.92,71,59.47266954578987,0,1,2024-03-29
549,2024-04-21,SG,1037,249,28.74,52,65.48580092711262,0,0,2024-04-25
550,2024-03-26,ID,1023,213,60.02,54,80.31283633743641,0,0,2024-03-27
551,2024-05-20,VN,1099,228,26.13,68,72.18207399315577,0,1,2024-05-24
552,2024-01-19,MY,1098,226,3.02,56,56.051553330555755,0,0,2024-01-22
553,2024-06-25,ID,1005,249,61.06,60,59.75306132409966,0,0,2024-06-27
554,2024-04-09,TH,1067,235,34.98,55,78.29155019839945,0,0,2024-04-12
555,2024-05-19,SG,1081,233,0.57,49,79.26244563495968,0,0,2024-05-22
556,2024-05-26,ID,1005,220,47.42,65,95.74726240898497,0,1,2024-05-31
557,2024-03-16,ID,1025,237,126.21,57,76.44117000373546,0,0,2024-03-17
558,2024-01-09,VN,1090,274,5.88,47,96.03683395657775,0,0,2024-01-12
559,2024-01-28,ID,1040,296,44.66,57,38.99395468920828,0,1,2024-01-30
560,2024-05-07,VN,1074,278,65.22,56,82.82677235300065,0,0,2024-05-11
561,2024-02-21,SG,1037,275,3.67,50,53.36528717030174,0,0,2024-02-22
562,2024-03-23,SG,1079,287,1.14,42,42.728406881620145,0,0,2024-03-25
563,2024-04-20,TH,1082,249,31.2,61,66.75697887208017,0,0,2024-04-22
564,2024-05-23,VN,1042,236,78.32,60,71.5002138458036,0,0,2024-05-24
565,2024-04-26,VN,1052,274,8.76,54,89.83547884082624,0,0,2024-04-29
566,2024-03-09,MY,1014,218,90.59,66,77.56900182473163,0,1,2024-03-13
567,2024-04-08,MY,1089,200,53.44,66,45.94052428196461,0,1,2024-04-12
568,2024-05-19,TH,1055,280,20.19,49,64.73121055566597,0,0,2024-05-23
569,2024-01-25,SG,1055,239,36.27,68,69.57477688811744,0,1,2024-01-27
570,2024-06-28,PH,1030,254,168.45,49,50.31815186236506,0,0,2024-06-30
571,2024-05-02,MY,1082,279,12.2,58,59.55564177316426,0,0,2024-05-05
572,2024-02-22,ID,1056,225,34.61,51,72.21809721669644,0,0,2024-02-23
573,2024-05-30,SG,1050,242,48.97,62,66.75616246489605,0,0,2024-06-03
574,2024-05-23,PH,1023,258,7.43,60,81.52097556146961,0,0,2024-05-25
575,2024-02-26,ID,1057,250,2.22,69,78.4156096954538,0,1,2024-03-02
576,2024-02-08,VN,1072,214,0.68,69,73.09447943887989,0,1,2024-02-12
577,2024-04-18,SG,1086,207,19.63,63,61.637934064394656,0,0,2024-04-19
578,2024-02-11,TH,1003,293,3.84,58,88.71044459035068,0,0,2024-02-12
579,2024-06-15,VN,1009,213,81.42,49,68.85639504365906,0,0,2024-06-19
580,2024-05-21,VN,1062,296,296.09,41,75.84793240094596,0,0,2024-05-23
581,2024-05-01,ID,1072,206,3.16,59,83.51393827699307,0,0,2024-05-03
582,2024-05-12,VN,1082,217,28.35,49,75.76737324237482,0,0,2024-05-16
583,2024-06-11,MY,1014,211,1.3,52,100.0,0,0,2024-06-14
584,2024-03-15,SG,1097,201,7.19,63,81.36383011042568,0,0,2024-03-17
585,2024-05-25,MY,1062,249,19.5,70,86.49230323113935,0,1,2024-05-27
586,2024-03-16,ID,1018,292,25.02,57,74.19874063901146,0,0,2024-03-20
587,2024-01-09,PH,1062,220,140.49,47,100.0,0,0,2024-01-12
588,2024-03-14,ID,1055,206,25.2,53,67.13660884735796,0,0,2024-03-15
589,2024-05-24,SG,1020,290,34.29,67,56.35865055389705,0,1,2024-05-26
590,2024-01-07,VN,1033,211,14.09,45,71.75944558344848,0,0,2024-01-08
591,2024-06-22,TH,1016,283,0.01,36,62.51812189893435,0,0,2024-06-23
592,2024-05-20,ID,1017,256,114.8,68,77.69095834601865,0,1,2024-05-24
593,2024-06-16,SG,1080,277,4.26,59,93.3193168566381,0,0,2024-06-17
594,2024-06-18,TH,1065,273,166.56,58,69.97463018071521,0,0,2024-06-22
595,2024-05-16,VN,1050,222,7.01,63,59.79432434522172,0,0,2024-05-20
596,2024-06-26,PH,1064,229,46.43,56,89.86582188411487,0,0,2024-06-30
597,2024-01-27,ID,1042,257,371.82,51,76.97840914482754,0,0,2024-01-29
598,2024-05-01,PH,1056,294,7.45,59,73.70674601356626,0,0,2024-05-05
599,2024-01-05,SG,1009,251,27.58,46,27.228885320725823,0,1,2024-01-10
600,2024-01-29,PH,1036,255,75.8,62,66.64943207920163,0,0,2024-01-30
601,2024-06-13,PH,1047,209,1.64,47,98.58360368295666,0,0,2024-06-14
602,2024-06-14,SG,1068,218,58.52,67,100.0,0,1,2024-06-18
603,2024-03-23,SG,1055,218,4.19,42,59.042517546043754,0,0,2024-03-26
604,2024-05-15,ID,1075,286,13.49,48,32.724520360052054,0,1,2024-05-20
605,2024-04-18,PH,1035,258,8.72,63,74.21461726901079,0,0,2024-04-22
606,2024-03-05,TH,1030,243,118.94,57,75.11229388087764,0,0,2024-03-08
607,2024-03-26,SG,1054,258,9.95,54,63.53838735703606,0,0,2024-03-28
608,2024-05-24,VN,1037,295,2.06,67,81.97444612517663,0,1,2024-05-29
609,2024-03-11,PH,1072,283,44.29,49,100.0,0,0,2024-03-15
610,2024-02-14,SG,1089,203,21.25,50,54.4410341608647,0,0,2024-02-15
611,2024-05-11,TH,1014,296,26.02,56,79.19773192602744,0,0,2024-05-12
612,2024-02-05,ID,1015,264,6.34,49,54.24823201267944,0,0,2024-02-09
613,2024-03-10,PH,1076,212,68.96,57,81.4148018546602,0,0,2024-03-12
614,2024-06-07,SG,1088,266,46.01,46,68.17331308809193,0,0,2024-06-09
615,2024-01-19,SG,1093,211,22.64,56,57.177520787669586,0,0,2024-01-22
616,2024-04-17,VN,1052,292,9.41,63,53.94473573392192,0,0,2024-04-19
617,2024-06-15,VN,1055,254,45.0,49,66.50516998777864,0,0,2024-06-17
618,2024-03-31,PH,1006,260,75.39,38,67.251413563015,0,0,2024-04-03
619,2024-03-30,SG,1056,294,18.73,64,60.704407297313324,0,0,2024-04-01
620,2024-01-19,PH,1054,240,1.31,56,63.03745698408772,0,0,2024-01-22
621,2024-02-08,SG,1051,235,12.06,69,89.3677080125697,0,1,2024-02-10
622,2024-05-05,VN,1003,201,57.35,60,89.08123531455763,0,0,2024-05-08
623,2024-06-21,TH,1042,221,225.93,56,100.0,0,0,2024-06-25
624,2024-05-20,MY,1039,221,0.67,68,58.5023799874053,0,1,2024-05-23
625,2024-05-05,MY,1029,240,18.28,60,75.93594660566501,0,0,2024-05-07
626,2024-02-27,SG,1009,294,3.2,66,57.69704131935547,0,1,2024-03-02
627,2024-05-27,VN,1093,213,19.02,57,63.94434139818264,0,0,2024-05-31
628,2024-03-01,ID,1006,292,26.04,47,85.03640022356454,0,0,2024-03-03
629,2024-05-06,ID,1035,234,126.83,56,71.80333650302168,0,0,2024-05-07
630,2024-04-14,MY,1034,249,4.2,51,76.82233077496139,0,0,2024-04-17
631,2024-06-15,TH,1087,208,75.06,49,79.13835220395343,0,0,2024-06-19
632,2024-01-01,MY,1038,295,25.17,51,56.27069011760078,0,0,2024-01-04
633,2024-05-10,SG,1035,258,83.37,59,32.338847941784906,0,1,2024-05-13
634,2024-04-01,TH,1019,255,36.02,52,53.25694537384678,0,0,2024-04-03
635,2024-04-22,ID,1048,290,2.0,72,70.40434551036105,0,1,2024-04-25
636,2024-06-01,VN,1095,209,146.13,60,51.10738360065814,0,0,2024-06-04
637,2024-02-25,VN,1058,224,4.32,47,44.306460245337945,0,0,2024-02-29
638,2024-06-09,SG,1048,244,45.53,67,90.88556173465446,0,1,2024-06-13
639,2024-06-14,MY,1089,296,105.05,67,51.62717857956204,0,1,2024-06-17
640,2024-04-26,SG,1025,210,4.16,54,58.45476971885192,0,0,2024-04-29
641,2024-05-13,VN,1035,208,40.36,58,52.1782141501525,0,0,2024-05-14
642,2024-02-27,ID,1042,206,86.95,66,57.80068815974649,0,1,2024-03-03
643,2024-02-13,VN,1098,270,214.61,48,73.41593511301211,0,0,2024-02-15
644,2024-06-21,TH,1042,233,64.43,56,39.5069403372585,0,1,2024-06-25
645,2024-06-08,PH,1098,282,16.31,56,64.90602087126777,0,0,2024-06-09
646,2024-06-21,VN,1075,219,60.13,56,76.51490531041381,0,0,2024-06-23
647,2024-03-01,VN,1032,288,61.17,47,62.410329774394384,0,0,2024-03-04
648,2024-02-16,PH,1099,204,60.19,65,55.41406147408209,0,1,2024-02-19
649,2024-05-28,TH,1077,292,96.3,71,68.57858386207006,0,1,2024-06-02
650,2024-03-20,MY,1096,254,4.57,46,64.10295424716662,0,0,2024-03-22
651,2024-04-27,VN,1044,290,5.74,63,68.67449376844523,0,0,2024-04-29
652,2024-06-12,SG,1044,288,51.17,68,79.90113599650965,0,1,2024-06-17
653,2024-05-26,VN,1087,214,153.83,65,82.32736687941656,1,1,2024-05-30
654,2024-01-20,SG,1014,247,31.35,56,91.0422442985738,0,0,2024-01-21
655,2024-05-25,TH,1094,203,161.65,70,47.229699489298824,0,1,2024-05-27
656,2024-02-16,VN,1016,277,139.1,65,73.35125872194492,1,1,2024-02-21
657,2024-02-18,TH,1011,280,116.61,65,100.0,0,1,2024-02-21
